# y_unit.tau_ubar: fm
# y_unit.tau_u: fm
# sigma_cache_max_refine: 6
# script: scripts/relaxtime/scan_relaxation_times_vs_T.jl
# sigma_grid_n: 18
# schema: scan_csv_v1
# y_unit.tau_sbar: fm
# y_unit.tauinv_s: 1/fm
# p_cut_factor: 8.0
# y_unit.tauinv_ubar: 1/fm
# x_unit: MeV
# y_scale.tau_s: log
# y_scale.tau_sbar: log
# y_unit.tau_s: fm
# y_unit.tauinv_sbar: 1/fm
# title: relaxation_times_vs_T
# y_unit.tauinv_u: 1/fm
# y_scale.tau_u: log
# y_scale.tau_ubar: log
# sigma_cache_rtol: 0.01
# x_label: T
T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,p_cut_factor,sigma_cache_rtol,sigma_cache_max_refine
349.0,800.0,266.6666666666667,0.0,1.7686378447956945,1.3513947238171495,true,3,1.8122392475561355e-11,0.8880761010757966,0.8885762198748367,0.023126997694505755,0.5981787232770374,5.014153003650222,4.913071598633594,1.230355584186154,1.1984592631758983,2.1840085054031024,2.0575436333033967,0.5685272431546845,0.6882171955362346,0.4578736747251953,0.4860164245433255,1.7589306617060754,1.4530296634347173,6,2,6,6,18,8.0,0.01,6
350.0,800.0,266.6666666666667,0.0,1.7737055750100088,1.3513947238171495,true,3,3.5704772471945034e-12,0.8887139182887912,0.8892071277422889,0.023010394277520815,0.5949832289657839,5.044240594853444,4.944097350626414,1.24305158092457,1.2113245778172173,2.1844516109484857,2.059325369920863,0.570511657517721,0.6908028693454993,0.4577807972435707,0.4855959211721985,1.752812561886938,1.4475909762034562,6,2,6,6,18,8.0,0.01,6
351.0,800.0,266.6666666666667,0.0,1.778773305224323,1.3513947238171495,true,3,5.9259264162392356e-12,0.8893465800728587,0.8898329825462691,0.022894873349214695,0.5918169475197698,5.074386398783259,4.975169626234185,1.255817577226107,1.2242589006979911,2.1848760905938973,2.0610061747931225,0.5725055046819642,0.6933901144236179,0.4576918591883067,0.4851999048961495,1.74670809594314,1.442189583033286,6,2,6,6,18,8.0,0.01,6
352.0,800.0,266.6666666666667,0.0,1.7838410354386374,1.3513947238171495,true,3,7.556621994808665e-12,0.8899741406163798,0.890453836815075,0.022780420400394838,0.5886795335180538,5.104589894423573,5.006288078695197,1.268653469679581,1.2372621281237122,2.1853073626469905,2.0627312616696942,0.5745067660797838,0.6959934184935948,0.4576015333553506,0.4847941264004222,1.740623538385145,1.4367951957999774,6,2,6,6,18,8.0,0.01,6
353.0,800.0,266.6666666666667,0.0,1.7889087656529516,1.3513947238171495,true,3,7.634781695742276e-12,0.890596653391868,0.8910697423914062,0.022667021191088987,0.585570646361108,5.134850561059149,5.037452358698693,1.281559152362427,1.2503341541692943,2.1858485543575186,2.064613386094078,0.5765194643475334,0.6986002197056057,0.4574882363219933,0.48435218270663344,1.734546813838686,1.4314338469882044,6,2,6,6,18,8.0,0.01,6
354.0,800.0,266.6666666666667,0.0,1.793976495867266,1.3513947238171495,true,3,3.979039320256561e-12,0.891214171168189,0.8916807504439417,0.022554661743980305,0.582489950199487,5.1651678783171695,5.068662114471139,1.2945345168657016,1.2634748706926593,2.186423106920292,2.0663989120267434,0.5785238230352482,0.7011891389623226,0.4573680166637828,0.4839336655569522,1.728537287805125,1.4261487299701794,6,2,6,6,18,8.0,0.01,6
355.0,800.0,266.6666666666667,0.0,1.7990442260815804,1.3513947238171495,true,3,8.5140783312454e-12,0.891826746022221,0.8922869114783757,0.022443328338043536,0.579437113863422,5.195541326207118,5.099916991860367,1.307579452318746,1.2766841673483527,2.18700642955191,2.0682709541049435,0.580551019564815,0.7038118385377166,0.4572460265719875,0.4834956454884587,1.7225014965086218,1.420834298663777,6,2,6,6,18,8.0,0.01,6
356.0,800.0,266.6666666666667,0.0,1.8041119562958947,1.3513947238171495,true,3,1.6285639503621496e-11,0.8924344293505526,0.892888275348505,0.022333007502366987,0.576411810793145,5.225970385161025,5.131216634419737,1.3206938454142334,1.2899619316019233,2.1876950904269354,2.0701954605888675,0.5825888525322421,0.706447023475769,0.45710209086077297,0.4830461756087272,1.716476372064907,1.415534310102872,6,2,6,6,18,8.0,0.01,6
357.0,800.0,266.6666666666667,0.0,1.809179686510209,1.3513947238171495,true,3,1.4011902749189176e-11,0.8930372718804032,0.8934848912665593,0.022223686010165476,0.5734137189702372,5.256454536071182,5.162560683489317,1.3338775804325782,1.3033080487440163,2.1884138459758216,2.072102674862349,0.5846334496339417,0.7090838031922075,0.45695196173194397,0.4826015680262711,1.7104734609799233,1.4102705427738214,6,2,6,6,18,8.0,0.01,6
358.0,800.0,266.6666666666667,0.0,1.8142474167245233,1.3513947238171495,true,3,8.810729923425242e-13,0.8936353236811533,0.8940768078141468,0.02211535087295839,0.570442520849524,5.286993260330247,5.193948778279081,1.3471305392674133,1.3167224019059005,2.1892167586044,2.074065330734456,0.5866938446787505,0.7117192202971953,0.4567843709717846,0.48214488964331986,1.7044664931631572,1.4050484678247501,6,2,6,6,18,8.0,0.01,6
359.0,800.0,266.6666666666667,0.0,1.8193151469388376,1.3513947238171495,true,3,8.522960115442402e-12,0.8942286341747296,0.894664072952079,0.022007989334931866,0.567497903292151,5.317586039867484,5.2253805559476785,1.360452601449943,1.3302048720741846,2.1900956018011977,2.0760029587082314,0.5887584329584502,0.7143534653413443,0.4566010721986617,0.481694881890842,1.6984894721169486,1.3998672205252947,6,2,6,6,18,8.0,0.01,6
360.0,800.0,266.6666666666667,0.0,1.8243828771531518,1.3513947238171495,true,3,1.5347723092418164e-12,0.894817252146474,0.8952467340306853,0.021901588867455173,0.5645795574992678,5.348232357186881,5.256855651682766,1.3738436441741961,1.3437553381067868,2.1909735041141087,2.0777553719906523,0.5908327318837769,0.7169958370157693,0.45641811647755953,0.4812886124519662,1.6925264055897136,1.394708237305995,6,2,6,6,18,8.0,0.01,6
361.0,800.0,266.6666666666667,0.0,1.8294506073674661,1.3513947238171495,true,3,1.5496937066927785e-11,0.8954012257553263,0.895824837799461,0.021796137163764235,0.5616871789467365,5.37893169540301,5.288373698778481,1.3873035423216837,1.3573736767486035,2.191849338863912,2.079832104319662,0.5929100173242561,0.71966553623835,0.45623573768000125,0.48080804115056774,1.6865965674064685,1.3895343734631813,6,2,6,6,18,8.0,0.01,6
362.0,800.0,266.6666666666667,0.0,1.8345183375817806,1.3513947238171495,true,3,1.7042367517206003e-11,0.895980602544052,0.8963984304167683,0.0216916221337944,0.5588204673206193,5.409683538277203,5.319934328712833,1.4008321684863978,1.371059762647843,2.192772213173453,2.081908783999107,0.5949979995326508,0.7223352237571188,0.456043721273158,0.4803284407490299,1.6806779195652146,1.384398776510786,6,2,6,6,18,8.0,0.01,6
363.0,800.0,266.6666666666667,0.0,1.839586067796095,1.3513947238171495,true,3,1.2946088645549025e-11,0.8965554294491421,0.8969675574592262,0.02158803189916452,0.555979126453572,5.4404873702526775,5.351537171223471,1.4144293929996408,1.3848134683724747,2.193816294601809,2.08410236954738,0.5970973495019373,0.7250162569174655,0.4558266808668709,0.4798228794381043,1.6747687807258564,1.3792794167839442,6,2,6,6,18,8.0,0.01,6
364.0,800.0,266.6666666666667,0.0,1.8446537980104092,1.3513947238171495,true,3,1.5631940186722204e-13,0.89712575281054,0.897532263930937,0.021485354788303896,0.5531628642620964,5.471342676489189,5.383181854382545,1.4280950839548916,1.3986346644270087,2.1948591059458775,2.086250805220157,0.5992047370158979,0.7277072147904643,0.45561011059479767,0.4793287544804434,1.6688786623752412,1.374179037496474,6,2,6,6,18,8.0,0.01,6
365.0,800.0,266.6666666666667,0.0,1.8497215282247235,1.3513947238171495,true,3,1.2871481658294215e-11,0.8976916183811887,0.8980925942725468,0.02138357933171818,0.5503713926846514,5.502248942897153,5.414868004670497,1.4418291072326843,1.412523219269563,2.1959575230557604,2.0883593042112207,0.6013242264581151,0.7304044280328904,0.45538221459241207,0.47884480318280426,1.6629963603664226,1.369104514731898,6,2,6,6,18,8.0,0.01,6
366.0,800.0,266.6666666666667,0.0,1.8547892584390377,1.3513947238171495,true,3,5.6559201766503975e-12,0.8982530713363303,0.898648592370069,0.021282694257389875,0.5476044276206512,5.533205656170967,5.446595247048521,1.4556313265253824,1.4264789993290983,2.1969348806626297,2.090468827710315,0.6034483233159853,0.7331037109633087,0.45517962721698174,0.47836159369824105,1.6571427268286023,1.3640634811219081,6,2,6,6,18,8.0,0.01,6
367.0,800.0,266.6666666666667,0.0,1.859856988653352,1.3513947238171495,true,3,1.0413003792564268e-11,0.8988101562826982,0.8992003015636124,0.02118268848630836,0.5448616888702958,5.564212303822058,5.478363205030257,1.4695016033620587,1.4405018690230207,2.1980321939324483,2.09257370302451,0.6055816298951193,0.7358140490224861,0.454952390033434,0.4778804199606666,1.6513050440007402,1.3590390144473043,6,2,6,6,18,8.0,0.01,6
368.0,800.0,266.6666666666667,0.0,1.8649247188676663,1.3513947238171495,true,3,7.123190925995004e-12,0.8993629172674434,0.8997477646558536,0.021083551128125613,0.542142900075292,5.595268374211033,5.510171500752034,1.4834397971332274,1.454591690774879,2.199253488114098,2.0947505401888957,0.6077246433733049,0.7385218866045967,0.4546997448927632,0.4773838129240078,1.6454820631417666,1.3540560112545428,6,2,6,6,18,8.0,0.01,6
369.0,800.0,266.6666666666667,0.0,1.8699924490819806,1.3513947238171495,true,3,2.0168755554550444e-11,0.8999113977868537,0.9002910239203151,0.020985271476934318,0.5394477886604373,5.626373356579152,5.542019755041959,1.4974457651155024,1.4687483250322468,2.200448031427479,2.096786735218393,0.6098722682042963,0.7412209447215525,0.45445290491649465,0.4769202242667965,1.6396876069548023,1.349125395229705,6,2,6,6,18,8.0,0.01,6
370.0,800.0,266.6666666666667,0.0,1.875060179296295,1.3513947238171495,true,3,1.3145040611561853e-12,0.9004556407951039,0.9008301211096814,0.02088783900716068,0.5367760857759877,5.657526741080044,5.573907587488617,1.5115193624965226,1.482971630285095,2.20181142145906,2.0990064160654147,0.6120085492985587,0.7439395448818824,0.45417150181614396,0.4764158853189686,1.6339641025376686,1.3441952466161389,6,2,6,6,18,8.0,0.01,6
371.0,800.0,266.6666666666667,0.0,1.8801279095106094,1.3513947238171495,true,3,1.580957587066223e-12,0.9009956887125163,0.901365097463639,0.020791243369574292,0.5341275262409776,5.688728018809549,5.605834616507508,1.525660442399379,1.4972614630838987,2.2030750365548855,2.101243288461791,0.6141644144652423,0.7466621229246706,0.4539110032147499,0.47590871818181846,1.6282284945973429,1.3392938643827366,6,2,6,6,18,8.0,0.01,6
372.0,800.0,266.6666666666667,0.0,1.8851956397249237,1.3513947238171495,true,3,1.872280108727864e-12,0.9015315834339253,0.9018959937168278,0.02069547438740536,0.5315018484872923,5.719976681836155,5.63780045940743,1.539868855907387,1.5116176780583197,2.204464901743246,2.1036332323192624,0.6163360140874448,0.7494051854282878,0.4536248226085252,0.4753680368975236,1.622491590858297,1.334391620773876,6,2,6,6,18,8.0,0.01,6
373.0,800.0,266.6666666666667,0.0,1.890263369939238,1.3513947238171495,true,3,2.858158154595003e-12,0.9020633663367507,0.9024228501065124,0.02060052205256895,0.528898794504612,5.751272223230313,5.669804732455243,1.5541444520886383,1.526040127935863,2.205843985745238,2.105945502473765,0.6185145722208747,0.7521490379203205,0.453341218355546,0.4748460958867845,1.6167767824925148,1.3295237374297297,6,2,6,6,18,8.0,0.01,6
374.0,800.0,266.6666666666667,0.0,1.8953311001535522,1.3513947238171495,true,3,2.5778490453376435e-11,0.9025910782889702,0.9029457063801604,0.02050637652199216,0.5263181097861718,5.78261413709341,5.701847050939812,1.5684870780205686,1.5405286635607827,2.2072600953048034,2.108276118178844,0.6207025764246166,0.7548997258572421,0.4530503687024291,0.4743211723442624,1.6110775723861501,1.324679246458103,6,2,6,6,18,8.0,0.01,6
375.0,800.0,266.6666666666667,0.0,1.9003988303678665,1.3513947238171495,true,3,5.446310069601168e-12,0.9031147596569326,0.9034646018028709,0.020413028114040305,0.5237595432753381,5.814001918586249,5.733927029234849,1.5828965788144944,1.5550831339131257,2.2086787991374344,2.110605914626055,0.6229036932731437,0.7576715292370315,0.45275936020689594,0.47379759199489135,1.6053846056769154,1.3198331485505217,6,2,6,6,18,8.0,0.01,6
376.0,800.0,266.6666666666667,0.0,1.9054665605821808,1.3513947238171495,true,3,1.3773870932709542e-11,0.9036344503128166,0.9039795751644607,0.02032046730504253,0.5212228473130699,5.845435063956129,5.766044280859857,1.5973727976397758,1.569703386127619,2.2101596825900356,2.113037083766812,0.625106128128461,0.7604401090873695,0.45245599577136564,0.4732524609636036,1.5997283581172912,1.315027952957577,6,2,6,6,18,8.0,0.01,6
377.0,800.0,266.6666666666667,0.0,1.9105342907964953,1.3513947238171495,true,3,1.0043521569969016e-11,0.904150189642247,0.9044906647867098,0.02022868472590638,0.5187077775860787,5.876913070564618,5.79819841854128,1.611915575748368,1.5843892655131318,2.2116248379169914,2.1153084015229977,0.6273168570180288,0.7632039987167181,0.4521562531111042,0.4727443049344538,1.594090751448212,1.3102656716702745,6,2,6,6,18,8.0,0.01,6
378.0,800.0,266.6666666666667,0.0,1.9156020210108096,1.3513947238171495,true,3,1.319122588938626e-11,0.9046620165518059,0.9049979085305152,0.020137671158823124,0.5162140930757808,5.908435436914945,5.830389054272696,1.6265247524993909,1.5991406155723191,2.213189894547535,2.1177903530130022,0.6295352155411397,0.7659866198870864,0.4518365109399888,0.47219027066455826,1.5884734885568141,1.305505832657246,6,2,6,6,18,8.0,0.01,6
379.0,800.0,266.6666666666667,0.0,1.9206697512251238,1.3513947238171495,true,3,2.8105517912990763e-11,0.9051699694759126,0.9055013438024214,0.020047417534065495,0.513741556008193,5.940001662676911,5.862615799372038,1.6412001653828838,1.6139572780206473,2.21477008350809,2.1202639659876645,0.6317600781470735,0.7687731164402777,0.45151413568673815,0.47163938832218866,1.5828793787238966,1.3007738936428914,6,2,6,6,18,8.0,0.01,6
380.0,800.0,266.6666666666667,0.0,1.9257374814394381,1.3513947238171495,true,3,1.1819878409369267e-11,0.9056740863841267,0.9060010075615792,0.019957914926864453,0.5112899318044302,5.971611248713555,5.89487826454004,1.6559416500443407,1.6288390928063596,2.2163964570897825,2.122735621616891,0.6339939547589288,0.771563350930472,0.45118281830906737,0.4710902242448349,1.577302105948695,1.2960698545285274,6,2,6,6,18,8.0,0.01,6
381.0,800.0,266.6666666666667,0.0,1.9308052116537524,1.3513947238171495,true,3,2.7249313916399842e-12,0.9061744047879021,0.906496936326166,0.019869154554372236,0.5088589890321061,6.003263697105563,5.927176059915935,1.6707490403085468,1.6437858981298943,2.2180433972849696,2.1251979022943077,0.636233980384869,0.7743570853170684,0.4508478063251898,0.47054441326166674,1.5717488075614614,1.2913938788208283,6,2,6,6,18,8.0,0.01,6
382.0,800.0,266.6666666666667,0.0,1.9358729418680667,1.3513947238171495,true,3,7.551292924290465e-12,0.9066709617476155,0.9069891661800858,0.019781127772700597,0.5064484993573668,6.034958511176904,5.959508795133834,1.6856221682039574,1.6587975304640397,2.2197568823632055,2.127657409363624,0.638487046640328,0.7771491676544227,0.4504997857852687,0.47000047827206215,1.5662024864277617,1.2867542572530595,6,2,6,6,18,8.0,0.01,6
383.0,800.0,266.6666666666667,0.0,1.940940672082381,1.3513947238171495,true,3,7.66320340517268e-12,0.9071637938791226,0.9074777327792046,0.01969382607404014,0.5040582374977935,6.066695195518482,5.991876079376684,1.7005608639864844,1.6738738245736084,2.221479374730562,2.130200810551778,0.6407411453578971,0.7799506819269814,0.4501504769186919,0.4694393106258249,1.5606926560669563,1.2821323490984775,6,2,6,6,18,8.0,0.01,6
384.0,800.0,266.6666666666667,0.0,1.9460084022966952,1.3513947238171495,true,3,1.1677769862217247e-11,0.9076529373601352,0.9079626713574172,0.019607241083854726,0.5016879811760558,6.098473256011104,6.024277521428946,1.7155649561631026,1.6890146135351072,2.2232100075007573,2.132666271242778,0.6430035860613965,0.7827647317976457,0.4498000623540551,0.4688966171051534,1.5552012798642714,1.2775230658431251,6,2,6,6,18,8.0,0.01,6
385.0,800.0,266.6666666666667,0.0,1.9510761325110098,1.3513947238171495,true,3,3.285904881522583e-11,0.9081384279370538,0.9084440167331693,0.0195213645581419,0.49933751107413027,6.130292199850323,6.056712729730763,1.7306342715162848,1.7042197287573746,2.2249538501385504,2.135149836832958,0.6452723153948098,0.7855784434658685,0.4494475244678576,0.46835120549819964,1.549733308158665,1.272947352766112,6,2,6,6,18,8.0,0.01,6
386.0,800.0,266.6666666666667,0.0,1.956143862725324,1.3513947238171495,true,3,1.1727507853720454e-11,0.9086203009308607,0.9089218033150548,0.019436188380772847,0.49700661078849123,6.162151535567427,6.0891813124276775,1.7457686351270705,1.7194890000009768,2.2267614038422128,2.1376262277508684,0.6475494913426936,0.788392891792579,0.44908268944958757,0.46780863137713424,1.544283507854358,1.2684031152618427,6,2,6,6,18,8.0,0.01,6
387.0,800.0,266.6666666666667,0.0,1.9612115929396383,1.3513947238171495,true,3,4.689582056016661e-12,0.9090985912436628,0.9093960651080626,0.019351704560891577,0.49469506678578695,6.194050773053069,6.121682877422623,1.760967870399251,1.7348222553988748,2.2826985702602904,2.1401846817005934,0.6498329386338543,0.7912197591556047,0.4380779893711383,0.4672493960686602,1.5388570516328444,1.2638713687676444,6,2,6,6,18,8.0,0.01,6
388.0,800.0,266.6666666666667,0.0,1.9662793231539526,1.3513947238171495,true,3,3.2599700716673397e-11,0.9095733333644846,0.9098668357190859,0.019267905230387395,0.49240266835941304,6.225989423577835,6.154217032424249,1.776231799082459,1.750219321476112,2.230491239170694,2.1428332193522444,0.652122960483158,0.7940526722362324,0.44833173179008057,0.4666718767325668,1.5334531378240384,1.2593623004677676,6,2,6,6,18,8.0,0.01,6
389.0,800.0,266.6666666666667,0.0,1.9713470533682669,1.3513947238171495,true,3,1.7893242443278723e-11,0.9100445613753853,0.9103341483627561,0.01918478264142642,0.49012920758665457,6.257966999814107,6.186783384996167,1.7915602412958587,1.7656800231702294,2.232407343094498,2.145483575925927,0.6544214442807688,0.796896842052589,0.4479469229006518,0.46609538810775086,1.5280672855991657,1.2548675653228498,6,2,6,6,18,8.0,0.01,6
390.0,800.0,266.6666666666667,0.0,1.9764147835825812,1.3513947238171495,true,3,3.452882424426207e-11,0.9105123089574616,0.9107980358671723,0.019102329164045296,0.4878744792865106,6.289983015857481,6.219381542605233,1.8069530155517501,1.7812041838517227,2.2343872845755333,2.14817594235539,0.6567276693102162,0.7997458025054308,0.4475499869262683,0.4655112182773724,1.5227011845721905,1.2503973098292183,6,2,6,6,18,8.0,0.01,6
391.0,800.0,266.6666666666667,0.0,1.9814825137968954,1.3513947238171495,true,3,1.8886225916503463e-11,0.9109766093962852,0.9112585306790711,0.019020537283810226,0.48563828097834405,6.322036987245742,6.252011112666994,1.8224099387783164,1.7967916253437521,2.236343490908078,2.1508461776619496,0.6590386864395269,0.802595481637096,0.4471584996068494,0.46493329480541346,1.517361606497678,1.2459576746684988,6,2,6,6,18,8.0,0.01,6
392.0,800.0,266.6666666666667,0.0,1.98655024401121,1.3513947238171495,true,3,2.3923973913042573e-11,0.9114374955878493,0.911715664869509,0.018939399599527472,0.48342041284100634,6.354128430980036,6.284671702592718,1.8379308263432839,1.8124421679428844,2.238338695121849,2.153564215638063,0.6613560312976844,0.8054559937296004,0.44675991268853205,0.4643464971875555,1.5120448785170113,1.2415327563329424,6,2,6,6,18,8.0,0.01,6
393.0,800.0,266.6666666666667,0.0,1.9916179742255242,1.3513947238171495,true,3,4.9105608468380524e-11,0.9118950000438081,0.9121694701388464,0.018858908821017557,0.4812206776728059,6.386256865542951,6.317362919833081,1.853515492076479,1.8281556304388333,2.240353240620707,2.156284404978683,0.6636863296853104,0.8083339119151847,0.44635818221368617,0.4637607162075107,1.5067358709560195,1.2371125165721442,6,2,6,6,18,8.0,0.01,6
394.0,800.0,266.6666666666667,0.0,1.9966857044398385,1.3513947238171495,true,3,2.4158453015843406e-11,0.9123491548974337,0.9126199778224505,0.018779057766935073,0.4790388808518824,6.418421810919679,6.35008437192437,1.8691637482936576,1.8439318301355934,2.2423808003838497,2.1590143571506495,0.6660291623474723,0.8112208117529216,0.445954585335738,0.463174316876589,1.501435757670762,1.2327099915486093,6,2,6,6,18,8.0,0.01,6
395.0,800.0,266.6666666666667,0.0,2.0017534346541526,1.3513947238171495,true,3,9.64561763794336e-12,0.9127999919083888,0.9130672188952238,0.018699839362654146,0.47687483029754235,6.450622788614092,6.382835666529183,1.8848754058183927,1.8597705828707107,2.2444669357293736,2.1618378620523524,0.6683675317591428,0.8141014283338861,0.44554008975633885,0.462569380226621,1.4961827923747297,1.2283481703828576,6,2,6,6,18,8.0,0.01,6
396.0,800.0,266.6666666666667,0.0,2.0068211648684673,1.3513947238171495,true,3,1.2153833495176514e-11,0.913247542468481,0.913511223977116,0.01862124663819383,0.4747283364319029,6.482859321668964,6.415616411480881,1.9006502740056883,1.8756717030364118,2.2465873453754797,2.1644397990216895,0.6707134166933214,0.8169645509237068,0.4451195730530863,0.4620133119211689,1.4909497485976821,1.2240433184883517,6,2,6,6,18,8.0,0.01,6
397.0,800.0,266.6666666666667,0.0,2.0118888950827816,1.3513947238171495,true,3,2.1472601474670228e-11,0.9136918376063725,0.913952023337599,0.018543272726204162,0.47259921214244077,6.515130934681679,6.448426214823024,1.9164881607638464,1.8916350035990377,2.2486917190154334,2.1671948849263893,0.6730667268990951,0.8198541869520437,0.44470302066920925,0.46142596909735967,1.485736792557149,1.2197290883122534,6,2,6,6,18,8.0,0.01,6
398.0,800.0,266.6666666666667,0.0,2.016956625297096,1.3513947238171495,true,3,2.5075053144973936e-11,0.9141329079932563,0.9143896469011092,0.018465910859989644,0.47048727274483876,6.547437153824125,6.481264684852684,1.932388872578073,1.9076602961203655,2.250807556989665,2.1699696453366797,0.6754230213500595,0.822749140491954,0.4442849842469192,0.46083593941004,1.480553621049464,1.2154373074179825,6,2,6,6,18,8.0,0.01,6
399.0,800.0,266.6666666666667,0.0,2.02202435551141,1.3513947238171495,true,3,1.6569856597925536e-11,0.914570783947211,0.9148241242511796,0.018389154371593382,0.4683923359467938,6.579777506856762,6.514131430157402,1.9483522145318148,1.923747390776687,2.25303334271143,2.172847069284005,0.6777910211404197,0.8256497358292954,0.443846072333995,0.4602256707967576,1.4753810080243412,1.21116734688419,6,2,6,6,18,8.0,0.01,6
400.0,800.0,266.6666666666667,0.0,2.0270920857257244,1.3513947238171495,true,3,2.8258284601179184e-11,0.9150054954385388,0.9152554846355535,0.018312996689916032,0.46631422181210497,6.61215152314696,6.547026059656098,1.964377990329857,1.9398960963797895,2.2552992910045457,2.1756294726354075,0.6802010881728402,0.8285487082438148,0.44340013052306876,0.4596370901285268,1.4701534845911601,1.2069296470446402,6,2,6,6,18,8.0,0.01,6
