method,xi,T_MeV,rho,muq_MeV,rho_level,sampling_role
memoized_dense,0.5,120.0,1.25625,332.589993,1,fine_grid
memoized_dense,0.5,120.0,1.2625,332.633658,0,coarse_grid
memoized_dense,0.5,120.0,1.26875,332.676656,1,fine_grid
memoized_dense,0.5,120.0,1.275,332.718999,0,coarse_grid
memoized_dense,0.5,120.0,1.28125,332.760697,1,fine_grid
memoized_dense,0.5,120.0,1.2875,332.801763,0,coarse_grid
memoized_dense,0.5,120.0,1.29375,332.842208,1,fine_grid
memoized_dense,0.5,120.0,1.3,332.882042,0,coarse_grid
memoized_dense,0.5,120.0,1.30625,332.921278,1,fine_grid
memoized_dense,0.5,120.0,1.3125,332.959925,0,coarse_grid
memoized_dense,0.5,120.0,1.31875,332.997996,1,fine_grid
memoized_dense,0.5,120.0,1.325,333.0355,0,coarse_grid
memoized_dense,0.5,120.0,1.33125,333.072448,1,fine_grid
memoized_dense,0.5,120.0,1.3375,333.108851,0,coarse_grid
memoized_dense,0.5,120.0,1.34375,333.144719,1,fine_grid
memoized_dense,0.5,120.0,1.35,333.180063,0,coarse_grid
memoized_dense,0.5,120.0,1.35625,333.214893,1,fine_grid
memoized_dense,0.5,120.0,1.3625,333.24922,0,coarse_grid
memoized_dense,0.5,120.0,1.36875,333.283052,1,fine_grid
memoized_dense,0.5,120.0,1.375,333.316401,0,coarse_grid
memoized_dense,0.5,120.0,1.38125,333.349277,1,fine_grid
memoized_dense,0.5,120.0,1.3875,333.381689,0,coarse_grid
memoized_dense,0.5,120.0,1.39375,333.413647,1,fine_grid
memoized_dense,0.5,120.0,1.4,333.445161,0,coarse_grid
memoized_dense,0.5,120.0,1.40625,333.47624,1,fine_grid
memoized_dense,0.5,120.0,1.4125,333.506895,0,coarse_grid
memoized_dense,0.5,120.0,1.41875,333.537134,1,fine_grid
memoized_dense,0.5,120.0,1.425,333.566968,0,coarse_grid
memoized_dense,0.5,120.0,1.43125,333.596405,1,fine_grid
memoized_dense,0.5,120.0,1.4375,333.625455,0,coarse_grid
memoized_dense,0.5,120.0,1.44375,333.654128,1,fine_grid
memoized_dense,0.5,120.0,1.45,333.682432,0,coarse_grid
memoized_dense,0.5,120.0,1.45625,333.710377,1,fine_grid
memoized_dense,0.5,120.0,1.4625,333.737972,0,coarse_grid
memoized_dense,0.5,120.0,1.46875,333.765225,1,fine_grid
memoized_dense,0.5,120.0,1.475,333.792147,0,coarse_grid
memoized_dense,0.5,120.0,1.48125,333.818745,1,fine_grid
memoized_dense,0.5,120.0,1.4875,333.84503,0,coarse_grid
memoized_dense,0.5,120.0,1.49375,333.871009,1,fine_grid
memoized_dense,0.5,120.0,1.5,333.896692,0,coarse_grid
memoized_dense,0.5,120.0,1.50625,333.922088,1,fine_grid
memoized_dense,0.5,120.0,1.5125,333.947204,0,coarse_grid
memoized_dense,0.5,120.0,1.51875,333.972051,1,fine_grid
memoized_dense,0.5,120.0,1.525,333.996636,0,coarse_grid
memoized_dense,0.5,120.0,1.53125,334.020968,1,fine_grid
memoized_dense,0.5,120.0,1.5375,334.045057,0,coarse_grid
memoized_dense,0.5,120.0,1.54375,334.068909,1,fine_grid
memoized_dense,0.5,120.0,1.55,334.092535,0,coarse_grid
memoized_dense,0.5,120.0,1.55625,334.115943,1,fine_grid
memoized_dense,0.5,120.0,1.5625,334.13914,0,coarse_grid
memoized_dense,0.5,120.0,1.56875,334.162136,1,fine_grid
memoized_dense,0.5,120.0,1.575,334.184939,0,coarse_grid
memoized_dense,0.5,120.0,1.58125,334.207557,1,fine_grid
memoized_dense,0.5,120.0,1.5875,334.229999,0,coarse_grid
memoized_dense,0.5,120.0,1.59375,334.252273,1,fine_grid
memoized_dense,0.5,120.0,1.6,334.274388,0,coarse_grid
memoized_dense,0.5,120.0,1.60625,334.296351,1,fine_grid
memoized_dense,0.5,120.0,1.6125,334.318172,0,coarse_grid
memoized_dense,0.5,120.0,1.61875,334.339858,1,fine_grid
memoized_dense,0.5,120.0,1.625,334.361417,0,coarse_grid
memoized_dense,0.5,120.0,1.63125,334.382859,1,fine_grid
memoized_dense,0.5,120.0,1.6375,334.40419,0,coarse_grid
memoized_dense,0.5,120.0,1.64375,334.42542,1,fine_grid
memoized_dense,0.5,120.0,1.65,334.446557,0,coarse_grid
memoized_dense,0.5,120.0,1.65625,334.467608,1,fine_grid
memoized_dense,0.5,120.0,1.6625,334.488582,0,coarse_grid
memoized_dense,0.5,120.0,1.66875,334.509488,1,fine_grid
memoized_dense,0.5,120.0,1.675,334.530333,0,coarse_grid
memoized_dense,0.5,120.0,1.68125,334.551125,1,fine_grid
memoized_dense,0.5,120.0,1.6875,334.571874,0,coarse_grid
memoized_dense,0.5,120.0,1.69375,334.592586,1,fine_grid
memoized_dense,0.5,120.0,1.7,334.61327,0,coarse_grid
memoized_dense,0.5,120.0,1.70625,334.633934,1,fine_grid
memoized_dense,0.5,120.0,1.7125,334.654587,0,coarse_grid
memoized_dense,0.5,120.0,1.71875,334.675237,1,fine_grid
memoized_dense,0.5,120.0,1.725,334.695891,0,coarse_grid
memoized_dense,0.5,120.0,1.73125,334.716558,1,fine_grid
memoized_dense,0.5,120.0,1.7375,334.737246,0,coarse_grid
memoized_dense,0.5,120.0,1.74375,334.757963,1,fine_grid
memoized_dense,0.5,120.0,1.75,334.778718,0,coarse_grid
memoized_dense,0.5,120.0,1.75625,334.799519,1,fine_grid
memoized_dense,0.5,120.0,1.7625,334.820373,0,coarse_grid
memoized_dense,0.5,120.0,1.76875,334.841289,1,fine_grid
memoized_dense,0.5,120.0,1.775,334.862275,0,coarse_grid
memoized_dense,0.5,120.0,1.78125,334.88334,1,fine_grid
memoized_dense,0.5,120.0,1.7875,334.904491,0,coarse_grid
memoized_dense,0.5,120.0,1.79375,334.925738,1,fine_grid
memoized_dense,0.5,120.0,1.8,334.947087,0,coarse_grid
memoized_dense,0.5,120.0,1.80625,334.968548,1,fine_grid
memoized_dense,0.5,120.0,1.8125,334.990128,0,coarse_grid
memoized_dense,0.5,120.0,1.81875,335.011837,1,fine_grid
memoized_dense,0.5,120.0,1.825,335.033681,0,coarse_grid
memoized_dense,0.5,120.0,1.83125,335.055671,1,fine_grid
memoized_dense,0.5,120.0,1.8375,335.077813,0,coarse_grid
memoized_dense,0.5,120.0,1.84375,335.100117,1,fine_grid
memoized_dense,0.5,120.0,1.85,335.12259,0,coarse_grid
memoized_dense,0.5,120.0,1.85625,335.145241,1,fine_grid
memoized_dense,0.5,120.0,1.8625,335.168079,0,coarse_grid
memoized_dense,0.5,120.0,1.86875,335.191112,1,fine_grid
memoized_dense,0.5,120.0,1.875,335.214348,0,coarse_grid
memoized_dense,0.5,120.0,1.88125,335.237796,1,fine_grid
memoized_dense,0.5,120.0,1.8875,335.261464,0,coarse_grid
memoized_dense,0.5,120.0,1.89375,335.285361,1,fine_grid
memoized_dense,0.5,120.0,1.9,335.309496,0,coarse_grid
memoized_dense,0.5,120.0,1.90625,335.333876,1,fine_grid
memoized_dense,0.5,120.0,1.9125,335.358511,0,coarse_grid
memoized_dense,0.5,120.0,1.91875,335.38341,1,fine_grid
memoized_dense,0.5,120.0,1.925,335.40858,0,coarse_grid
memoized_dense,0.5,120.0,1.93125,335.434031,1,fine_grid
memoized_dense,0.5,120.0,1.9375,335.459771,0,coarse_grid
memoized_dense,0.5,120.0,1.94375,335.485808,1,fine_grid
memoized_dense,0.5,120.0,1.95,335.512153,0,coarse_grid
memoized_dense,0.5,120.0,1.95625,335.538813,1,fine_grid
memoized_dense,0.5,120.0,1.9625,335.565797,0,coarse_grid
memoized_dense,0.5,120.0,1.96875,335.593115,1,fine_grid
memoized_dense,0.5,120.0,1.975,335.620774,0,coarse_grid
memoized_dense,0.5,120.0,1.98125,335.648784,1,fine_grid
memoized_dense,0.5,120.0,1.9875,335.677154,0,coarse_grid
memoized_dense,0.5,120.0,1.99375,335.705893,1,fine_grid
memoized_dense,0.5,120.0,2.0,335.735009,0,coarse_grid
memoized_dense,0.5,120.0,2.00625,335.764512,1,fine_grid
memoized_dense,0.5,120.0,2.0125,335.79441,0,coarse_grid
memoized_dense,0.5,120.0,2.01875,335.824714,1,fine_grid
memoized_dense,0.5,120.0,2.025,335.855431,0,coarse_grid
memoized_dense,0.5,120.0,2.03125,335.886571,1,fine_grid
memoized_dense,0.5,120.0,2.0375,335.918144,0,coarse_grid
memoized_dense,0.5,120.0,2.04375,335.950157,1,fine_grid
memoized_dense,0.5,120.0,2.05,335.982621,0,coarse_grid
memoized_dense,0.5,120.0,2.05625,336.015545,1,fine_grid
memoized_dense,0.5,120.0,2.0625,336.048938,0,coarse_grid
memoized_dense,0.5,120.0,2.06875,336.082809,1,fine_grid
memoized_dense,0.5,120.0,2.075,336.117168,0,coarse_grid
memoized_dense,0.5,120.0,2.08125,336.152023,1,fine_grid
memoized_dense,0.5,120.0,2.0875,336.187385,0,coarse_grid
memoized_dense,0.5,120.0,2.09375,336.223263,1,fine_grid
memoized_dense,0.5,120.0,2.1,336.259665,0,coarse_grid
memoized_dense,0.5,120.0,2.10625,336.296602,1,fine_grid
memoized_dense,0.5,120.0,2.1125,336.334083,0,coarse_grid
memoized_dense,0.5,120.0,2.11875,336.372118,1,fine_grid
memoized_dense,0.5,120.0,2.125,336.410715,0,coarse_grid
memoized_dense,0.5,120.0,2.13125,336.449885,1,fine_grid
memoized_dense,0.5,120.0,2.1375,336.489636,0,coarse_grid
memoized_dense,0.5,120.0,2.14375,336.52998,1,fine_grid
memoized_dense,0.5,120.0,2.15,336.570924,0,coarse_grid
memoized_dense,0.5,120.0,2.15625,336.612479,1,fine_grid
memoized_dense,0.5,120.0,2.1625,336.654655,0,coarse_grid
memoized_dense,0.5,120.0,2.16875,336.69746,1,fine_grid
memoized_dense,0.5,120.0,2.175,336.740905,0,coarse_grid
memoized_dense,0.5,120.0,2.18125,336.784999,1,fine_grid
memoized_dense,0.5,120.0,2.1875,336.829752,0,coarse_grid
memoized_dense,0.5,120.0,2.19375,336.875174,1,fine_grid
memoized_dense,0.5,120.0,2.2,336.921273,0,coarse_grid
memoized_dense,0.5,120.0,2.20625,336.96806,1,fine_grid
memoized_dense,0.5,120.0,2.2125,337.015545,0,coarse_grid
memoized_dense,0.5,120.0,2.21875,337.063737,1,fine_grid
memoized_dense,0.5,120.0,2.225,337.112645,0,coarse_grid
memoized_dense,0.5,120.0,2.23125,337.16228,1,fine_grid
memoized_dense,0.5,120.0,2.2375,337.212651,0,coarse_grid
memoized_dense,0.5,120.0,2.24375,337.263767,1,fine_grid
memoized_dense,0.5,120.0,2.25,337.315638,0,coarse_grid
memoized_dense,0.5,120.0,2.25625,337.368275,1,fine_grid
memoized_dense,0.5,120.0,2.2625,337.421685,0,coarse_grid
memoized_dense,0.5,120.0,2.26875,337.47588,1,fine_grid
memoized_dense,0.5,120.0,2.275,337.530867,0,coarse_grid
memoized_dense,0.5,120.0,2.28125,337.586658,1,fine_grid
memoized_dense,0.5,120.0,2.2875,337.643261,0,coarse_grid
memoized_dense,0.5,120.0,2.29375,337.700685,1,fine_grid
memoized_dense,0.5,120.0,2.3,337.758941,0,coarse_grid
memoized_dense,0.5,120.0,2.30625,337.818037,1,fine_grid
memoized_dense,0.5,120.0,2.3125,337.877982,0,coarse_grid
memoized_dense,0.5,120.0,2.31875,337.938787,1,fine_grid
memoized_dense,0.5,120.0,2.325,338.000459,0,coarse_grid
memoized_dense,0.5,120.0,2.33125,338.063009,1,fine_grid
memoized_dense,0.5,120.0,2.3375,338.126444,0,coarse_grid
memoized_dense,0.5,120.0,2.34375,338.190775,1,fine_grid
memoized_dense,0.5,120.0,2.35,338.25601,0,coarse_grid
memoized_dense,0.5,120.0,2.35625,338.322158,1,fine_grid
memoized_dense,0.5,120.0,2.3625,338.389228,0,coarse_grid
memoized_dense,0.5,120.0,2.36875,338.457228,1,fine_grid
memoized_dense,0.5,120.0,2.375,338.526166,0,coarse_grid
memoized_dense,0.5,120.0,2.38125,338.596052,1,fine_grid
memoized_dense,0.5,120.0,2.3875,338.666894,0,coarse_grid
memoized_dense,0.5,120.0,2.39375,338.738699,1,fine_grid
memoized_dense,0.5,120.0,2.4,338.811477,0,coarse_grid
memoized_dense,0.5,120.0,2.40625,338.885235,1,fine_grid
memoized_dense,0.5,120.0,2.4125,338.95998,0,coarse_grid
memoized_dense,0.5,120.0,2.41875,339.035722,1,fine_grid
memoized_dense,0.5,120.0,2.425,339.112467,0,coarse_grid
memoized_dense,0.5,120.0,2.43125,339.190223,1,fine_grid
memoized_dense,0.5,120.0,2.4375,339.268997,0,coarse_grid
memoized_dense,0.5,120.0,2.44375,339.348797,1,fine_grid
memoized_dense,0.5,120.0,2.45,339.429629,0,coarse_grid
memoized_dense,0.5,120.0,2.45625,339.511501,1,fine_grid
memoized_dense,0.5,120.0,2.4625,339.594419,0,coarse_grid
memoized_dense,0.5,120.0,2.46875,339.67839,1,fine_grid
memoized_dense,0.5,120.0,2.475,339.76342,0,coarse_grid
memoized_dense,0.5,120.0,2.48125,339.849515,1,fine_grid
memoized_dense,0.5,120.0,2.4875,339.936682,0,coarse_grid
memoized_dense,0.5,120.0,2.49375,340.024926,1,fine_grid
memoized_dense,0.5,120.0,2.5,340.114252,0,coarse_grid
memoized_dense,0.5,120.0,2.50625,340.204667,1,fine_grid
memoized_dense,0.5,120.0,2.5125,340.296175,0,coarse_grid
memoized_dense,0.5,120.0,2.51875,340.388781,1,fine_grid
memoized_dense,0.5,120.0,2.525,340.482491,0,coarse_grid
memoized_dense,0.5,120.0,2.53125,340.577308,1,fine_grid
memoized_dense,0.5,120.0,2.5375,340.673237,0,coarse_grid
memoized_dense,0.5,120.0,2.54375,340.770282,1,fine_grid
memoized_dense,0.5,120.0,2.55,340.868446,0,coarse_grid
memoized_dense,0.5,120.0,2.55625,340.967734,1,fine_grid
memoized_dense,0.5,120.0,2.5625,341.068148,0,coarse_grid
memoized_dense,0.5,120.0,2.56875,341.169692,1,fine_grid
memoized_dense,0.5,120.0,2.575,341.272369,0,coarse_grid
memoized_dense,0.5,120.0,2.58125,341.37618,1,fine_grid
memoized_dense,0.5,120.0,2.5875,341.481129,0,coarse_grid
memoized_dense,0.5,120.0,2.59375,341.587216,1,fine_grid
memoized_dense,0.5,120.0,2.6,341.694444,0,coarse_grid
memoized_dense,0.5,120.0,2.60625,341.802815,1,fine_grid
memoized_dense,0.5,120.0,2.6125,341.912328,0,coarse_grid
memoized_dense,0.5,120.0,2.61875,342.022986,1,fine_grid
memoized_dense,0.5,120.0,2.625,342.134789,0,coarse_grid
memoized_dense,0.5,120.0,2.63125,342.247736,1,fine_grid
memoized_dense,0.5,120.0,2.6375,342.361828,0,coarse_grid
memoized_dense,0.5,120.0,2.64375,342.477064,1,fine_grid
memoized_dense,0.5,120.0,2.65,342.593445,0,coarse_grid
memoized_dense,0.5,120.0,2.65625,342.710968,1,fine_grid
memoized_dense,0.5,120.0,2.6625,342.829632,0,coarse_grid
memoized_dense,0.5,120.0,2.66875,342.949437,1,fine_grid
memoized_dense,0.5,120.0,2.675,343.07038,0,coarse_grid
memoized_dense,0.5,120.0,2.68125,343.192458,1,fine_grid
memoized_dense,0.5,120.0,2.6875,343.315671,0,coarse_grid
memoized_dense,0.5,120.0,2.69375,343.440013,1,fine_grid
memoized_dense,0.5,120.0,2.7,343.565483,0,coarse_grid
memoized_dense,0.5,120.0,2.70625,343.692078,1,fine_grid
memoized_dense,0.5,120.0,2.7125,343.819793,0,coarse_grid
memoized_dense,0.5,120.0,2.71875,343.948624,1,fine_grid
memoized_dense,0.5,120.0,2.725,344.078567,0,coarse_grid
memoized_dense,0.5,120.0,2.73125,344.209618,1,fine_grid
memoized_dense,0.5,120.0,2.7375,344.341771,0,coarse_grid
memoized_dense,0.5,120.0,2.74375,344.475022,1,fine_grid
memoized_dense,0.5,120.0,2.75,344.609365,0,coarse_grid
memoized_dense,0.5,120.0,2.75625,344.744794,1,fine_grid
memoized_dense,0.5,120.0,2.7625,344.881303,0,coarse_grid
memoized_dense,0.5,120.0,2.76875,345.018886,1,fine_grid
memoized_dense,0.5,120.0,2.775,345.157537,0,coarse_grid
memoized_dense,0.5,120.0,2.78125,345.297248,1,fine_grid
memoized_dense,0.5,120.0,2.7875,345.438012,0,coarse_grid
memoized_dense,0.5,120.0,2.79375,345.579822,1,fine_grid
memoized_dense,0.5,120.0,2.8,345.72267,0,coarse_grid
memoized_dense,0.5,120.0,2.80625,345.866549,1,fine_grid
memoized_dense,0.5,120.0,2.8125,346.01145,0,coarse_grid
memoized_dense,0.5,120.0,2.81875,346.157365,1,fine_grid
memoized_dense,0.5,120.0,2.825,346.304285,0,coarse_grid
memoized_dense,0.5,120.0,2.83125,346.452203,1,fine_grid
memoized_dense,0.5,120.0,2.8375,346.601107,0,coarse_grid
memoized_dense,0.5,120.0,2.84375,346.75099,1,fine_grid
memoized_dense,0.5,120.0,2.85,346.901843,0,coarse_grid
memoized_dense,0.5,120.0,2.85625,347.053654,1,fine_grid
memoized_dense,0.5,120.0,2.8625,347.206415,0,coarse_grid
memoized_dense,0.5,120.0,2.86875,347.360116,1,fine_grid
memoized_dense,0.5,120.0,2.875,347.514747,0,coarse_grid
memoized_dense,0.5,120.0,2.88125,347.670296,1,fine_grid
memoized_dense,0.5,120.0,2.8875,347.826755,0,coarse_grid
memoized_dense,0.5,120.0,2.89375,347.984111,1,fine_grid
memoized_dense,0.5,120.0,2.9,348.142355,0,coarse_grid
memoized_dense,0.5,120.0,2.90625,348.301476,1,fine_grid
memoized_dense,0.5,120.0,2.9125,348.461462,0,coarse_grid
memoized_dense,0.5,120.0,2.91875,348.622302,1,fine_grid
memoized_dense,0.5,120.0,2.925,348.783986,0,coarse_grid
memoized_dense,0.5,120.0,2.93125,348.946501,1,fine_grid
memoized_dense,0.5,120.0,2.9375,349.109837,0,coarse_grid
memoized_dense,0.5,120.0,2.94375,349.273983,1,fine_grid
memoized_dense,0.5,120.0,2.95,349.438925,0,coarse_grid
memoized_dense,0.5,120.0,2.95625,349.604653,1,fine_grid
memoized_dense,0.5,120.0,2.9625,349.771156,0,coarse_grid
memoized_dense,0.5,120.0,2.96875,349.938421,1,fine_grid
memoized_dense,0.5,120.0,2.975,350.106436,0,coarse_grid
memoized_dense,0.5,120.0,2.98125,350.27519,1,fine_grid
memoized_dense,0.5,120.0,2.9875,350.444671,0,coarse_grid
memoized_dense,0.5,120.0,2.99375,350.614867,1,fine_grid
memoized_dense,0.5,120.0,3.0,350.785766,0,coarse_grid
memoized_dense,0.5,120.0,3.00625,350.957356,1,fine_grid
memoized_dense,0.5,120.0,3.0125,351.129625,0,coarse_grid
memoized_dense,0.5,120.0,3.01875,351.302561,1,fine_grid
memoized_dense,0.5,120.0,3.025,351.476153,0,coarse_grid
memoized_dense,0.5,120.0,3.03125,351.650388,1,fine_grid
memoized_dense,0.5,120.0,3.0375,351.825255,0,coarse_grid
memoized_dense,0.5,120.0,3.04375,352.000741,1,fine_grid
memoized_dense,0.5,120.0,3.05,352.176836,0,coarse_grid
memoized_dense,0.5,120.0,3.05625,352.353526,1,fine_grid
memoized_dense,0.5,120.0,3.0625,352.530801,0,coarse_grid
memoized_dense,0.5,120.0,3.06875,352.708648,1,fine_grid
memoized_dense,0.5,120.0,3.075,352.887057,0,coarse_grid
memoized_dense,0.5,120.0,3.08125,353.066014,1,fine_grid
memoized_dense,0.5,120.0,3.0875,353.24551,0,coarse_grid
memoized_dense,0.5,120.0,3.09375,353.425532,1,fine_grid
memoized_dense,0.5,120.0,3.1,353.60607,0,coarse_grid
memoized_dense,0.5,120.0,3.10625,353.787111,1,fine_grid
memoized_dense,0.5,120.0,3.1125,353.968644,0,coarse_grid
memoized_dense,0.5,120.0,3.11875,354.150659,1,fine_grid
memoized_dense,0.5,120.0,3.125,354.333144,0,coarse_grid
memoized_dense,0.5,120.0,3.13125,354.516088,1,fine_grid
memoized_dense,0.5,120.0,3.1375,354.699481,0,coarse_grid
memoized_dense,0.5,120.0,3.14375,354.883311,1,fine_grid
memoized_dense,0.5,120.0,3.15,355.067568,0,coarse_grid
memoized_dense,0.5,120.0,3.15625,355.252242,1,fine_grid
memoized_dense,0.5,120.0,3.1625,355.437321,0,coarse_grid
memoized_dense,0.5,120.0,3.16875,355.622796,1,fine_grid
memoized_dense,0.5,120.0,3.175,355.808656,0,coarse_grid
memoized_dense,0.5,120.0,3.18125,355.994891,1,fine_grid
memoized_dense,0.5,120.0,3.1875,356.18149,0,coarse_grid
memoized_dense,0.5,120.0,3.19375,356.368445,1,fine_grid
memoized_dense,0.5,120.0,3.2,356.555745,0,coarse_grid
memoized_dense,0.5,120.0,3.20625,356.74338,1,fine_grid
memoized_dense,0.5,120.0,3.2125,356.93134,0,coarse_grid
memoized_dense,0.5,120.0,3.21875,357.119617,1,fine_grid
memoized_dense,0.5,120.0,3.225,357.308201,0,coarse_grid
memoized_dense,0.5,120.0,3.23125,357.497082,1,fine_grid
memoized_dense,0.5,120.0,3.2375,357.686252,0,coarse_grid
memoized_dense,0.5,120.0,3.24375,357.875701,1,fine_grid
memoized_dense,0.5,120.0,3.25,358.06542,0,coarse_grid
memoized_dense,0.5,120.0,3.25625,358.255401,1,fine_grid
memoized_dense,0.5,120.0,3.2625,358.445635,0,coarse_grid
memoized_dense,0.5,120.0,3.26875,358.636114,1,fine_grid
memoized_dense,0.5,120.0,3.275,358.826828,0,coarse_grid
memoized_dense,0.5,120.0,3.28125,359.017771,1,fine_grid
memoized_dense,0.5,120.0,3.2875,359.208932,0,coarse_grid
memoized_dense,0.5,120.0,3.29375,359.400306,1,fine_grid
memoized_dense,0.5,120.0,3.3,359.591882,0,coarse_grid
memoized_dense,0.5,120.0,3.30625,359.783654,1,fine_grid
memoized_dense,0.5,120.0,3.3125,359.975615,0,coarse_grid
memoized_dense,0.5,120.0,3.31875,360.167755,1,fine_grid
memoized_dense,0.5,120.0,3.325,360.360068,0,coarse_grid
memoized_dense,0.5,120.0,3.33125,360.552547,1,fine_grid
memoized_dense,0.5,120.0,3.3375,360.745184,0,coarse_grid
memoized_dense,0.5,120.0,3.34375,360.937973,1,fine_grid
memoized_dense,0.5,120.0,3.35,361.130905,0,coarse_grid
memoized_dense,0.5,120.0,3.35625,361.323974,1,fine_grid
memoized_dense,0.5,120.0,3.3625,361.517174,0,coarse_grid
memoized_dense,0.5,120.0,3.36875,361.710498,1,fine_grid
memoized_dense,0.5,120.0,3.375,361.903938,0,coarse_grid
memoized_dense,0.5,120.0,3.38125,362.097489,1,fine_grid
memoized_dense,0.5,120.0,3.3875,362.291145,0,coarse_grid
memoized_dense,0.5,120.0,3.39375,362.484899,1,fine_grid
memoized_dense,0.5,120.0,3.4,362.678745,0,coarse_grid
memoized_dense,0.5,120.0,3.40625,362.872676,1,fine_grid
memoized_dense,0.5,120.0,3.4125,363.066688,0,coarse_grid
memoized_dense,0.5,120.0,3.41875,363.260774,1,fine_grid
memoized_dense,0.5,120.0,3.425,363.454928,0,coarse_grid
memoized_dense,0.5,120.0,3.43125,363.649145,1,fine_grid
memoized_dense,0.5,120.0,3.4375,363.84342,0,coarse_grid
memoized_dense,0.5,120.0,3.44375,364.037746,1,fine_grid
memoized_dense,0.5,120.0,3.45,364.232119,0,coarse_grid
memoized_dense,0.5,120.0,3.45625,364.426533,1,fine_grid
memoized_dense,0.5,120.0,3.4625,364.620984,0,coarse_grid
memoized_dense,0.5,120.0,3.46875,364.815465,1,fine_grid
memoized_dense,0.5,120.0,3.475,365.009973,0,coarse_grid
memoized_dense,0.5,120.0,3.48125,365.204503,1,fine_grid
memoized_dense,0.5,120.0,3.4875,365.399049,0,coarse_grid
memoized_dense,0.5,120.0,3.49375,365.593607,1,fine_grid
memoized_dense,0.5,120.0,3.5,365.788172,0,coarse_grid
memoized_dense,0.5,120.0,3.50625,365.98274,1,fine_grid
memoized_dense,0.5,120.0,3.5125,366.177307,0,coarse_grid
memoized_dense,0.5,120.0,3.51875,366.371867,1,fine_grid
memoized_dense,0.5,120.0,3.525,366.566418,0,coarse_grid
memoized_dense,0.5,120.0,3.53125,366.760954,1,fine_grid
memoized_dense,0.5,120.0,3.5375,366.955472,0,coarse_grid
memoized_dense,0.5,120.0,3.54375,367.149967,1,fine_grid
memoized_dense,0.5,120.0,3.55,367.344436,0,coarse_grid
memoized_dense,0.5,120.0,3.55625,367.538875,1,fine_grid
memoized_dense,0.5,120.0,3.5625,367.73328,0,coarse_grid
