T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,pressure_fm4,entropy_fm3,energy_fm4,phi_u,phi_d,phi_s,Phi1,Phi2,iterations,residual_norm,converged,message
144.500000,0.590000,0.200000,245.134174,245.134174,245.134174,245.134174,21.670285,1.145229,-20.479837,-1.628782,-1.628782,-2.158145,0.169940,0.216464,3,0.000000,true,
144.500000,0.600000,0.200000,245.700888,245.700888,245.700888,245.700888,21.671106,1.161661,-20.461835,-1.625114,-1.625114,-2.157037,0.171653,0.217976,3,0.000000,true,
144.500000,0.610000,0.200000,246.255343,246.255343,246.255343,246.255343,21.671922,1.178053,-20.443847,-1.621440,-1.621440,-2.155930,0.173352,0.219474,3,0.000000,true,
144.500000,0.620000,0.200000,246.797963,246.797963,246.797963,246.797963,21.672733,1.194405,-20.425876,-1.617759,-1.617759,-2.154823,0.175037,0.220960,3,0.000000,true,
144.500000,0.630000,0.200000,247.329153,247.329153,247.329153,247.329153,21.673541,1.210716,-20.407922,-1.614073,-1.614073,-2.153716,0.176708,0.222432,3,0.000000,true,
144.500000,0.640000,0.200000,247.849295,247.849295,247.849295,247.849295,21.674344,1.226988,-20.389983,-1.610380,-1.610380,-2.152610,0.178366,0.223891,3,0.000000,true,
144.500000,0.650000,0.200000,248.358756,248.358756,248.358756,248.358756,21.675144,1.243220,-20.372062,-1.606681,-1.606681,-2.151504,0.180012,0.225338,3,0.000000,true,
144.500000,0.660000,0.200000,248.857884,248.857884,248.857884,248.857884,21.675939,1.259412,-20.354157,-1.602976,-1.602976,-2.150398,0.181644,0.226773,3,0.000000,true,
144.500000,0.670000,0.200000,249.347011,249.347011,249.347011,249.347011,21.676730,1.275564,-20.336270,-1.599264,-1.599264,-2.149293,0.183263,0.228196,3,0.000000,true,
144.500000,0.680000,0.200000,249.826454,249.826454,249.826454,249.826454,21.677517,1.291675,-20.318400,-1.595546,-1.595546,-2.148188,0.184869,0.229607,2,0.000000,true,
144.500000,0.690000,0.200000,250.296516,250.296516,250.296516,250.296516,21.678300,1.307747,-20.300548,-1.591821,-1.591821,-2.147083,0.186463,0.231006,2,0.000000,true,
144.500000,0.700000,0.200000,250.757485,250.757485,250.757485,250.757485,21.679080,1.323779,-20.282714,-1.588090,-1.588090,-2.145979,0.188045,0.232394,2,0.000000,true,
144.500000,0.710000,0.200000,251.209638,251.209638,251.209638,251.209638,21.679855,1.339771,-20.264898,-1.584352,-1.584352,-2.144875,0.189614,0.233771,2,0.000000,true,
144.500000,0.720000,0.200000,251.653239,251.653239,251.653239,251.653239,21.680627,1.355723,-20.247101,-1.580608,-1.580608,-2.143771,0.191172,0.235136,2,0.000000,true,
144.500000,0.730000,0.200000,252.088540,252.088540,252.088540,252.088540,21.681394,1.371636,-20.229322,-1.576857,-1.576857,-2.142668,0.192717,0.236491,2,0.000000,true,
144.500000,0.740000,0.200000,252.515784,252.515784,252.515784,252.515784,21.682158,1.387508,-20.211561,-1.573099,-1.573099,-2.141565,0.194251,0.237835,2,0.000000,true,
144.500000,0.750000,0.200000,252.935203,252.935203,252.935203,252.935203,21.682918,1.403340,-20.193820,-1.569334,-1.569334,-2.140462,0.195773,0.239168,2,0.000000,true,
144.500000,0.760000,0.200000,253.347019,253.347019,253.347019,253.347019,21.683675,1.419132,-20.176098,-1.565563,-1.565563,-2.139359,0.197283,0.240491,2,0.000000,true,
