# format: combined_meson_density_scan_v1
# script: scripts/relaxtime/run_combined_meson_density_scan.jl
# date: 2026-06-01
# bridge: path_strategy x density_regime
# path_strategy: tmu
# regimes: stable,strict_bw_stage1,phase_shift_current,phase_shift_gbu_reference
# muq_values_MeV: 0.000000,50.000000,100.000000,150.000000,200.000000,250.000000,300.000000
# real_axis_mode: pv_b0_eta0
# phase_display: fold_0_pi
# density_policy: strict_normal_domain
# noanom_policy: none
# gamma_zero_tol: 1.0e-6
path_strategy,path_point_index,T_MeV,muq_MeV,muB_MeV,xi,flavor_profile,meson_profile,pi_channel,k_channel,charge_resolved,mu_pi_MeV,mu_K_MeV,d_pi,d_K,regime,phase_scheme,strict_bw_stage,real_axis_mode,eta,density_policy,noanom_policy,phase_convention,phase_display,qmax,q_nodes,omega_min,omega_max,omega_nodes,gamma_zero_tol,Phi,Phibar,m_u,m_d,m_s,m_pi_MeV,m_K_MeV,gamma_pi_MeV,gamma_K_MeV,n_pi,n_K,kpi_ratio,unsafe_bose_count,min_E_minus_mu,bose_x_min,noanom_removed_component_count,status,message
tmu,51,230.000000,150.000000,450.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.726837,0.729080,0.091316,0.091316,1.667542,375.544728,566.623616,NaN,NaN,0.311686,0.254910,0.817842,,,,,ok,
tmu,51,230.000000,150.000000,450.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.726837,0.729080,0.091316,0.091316,1.667542,375.544728,566.623616,217.686393,233.161394,0.042852,0.034350,0.801600,,,,,ok,
tmu,51,230.000000,150.000000,450.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.726837,0.729080,0.091316,0.091316,1.667542,375.544728,566.623616,NaN,NaN,2.545960,3.606284,1.416473,0,0.050000,0.000000,0,ok,
tmu,51,230.000000,150.000000,450.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.726837,0.729080,0.091316,0.091316,1.667542,375.544728,566.623616,NaN,NaN,0.124904,0.139907,1.120121,0,0.050000,0.000000,0,ok,
tmu,52,240.000000,150.000000,450.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.749885,0.751737,0.075338,0.075338,1.549677,419.216898,576.041345,NaN,NaN,0.332573,0.301317,0.906016,,,,,ok,
tmu,52,240.000000,150.000000,450.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.749885,0.751737,0.075338,0.075338,1.549677,419.216898,576.041345,272.343833,279.676288,0.042493,0.038263,0.900449,,,,,ok,
tmu,52,240.000000,150.000000,450.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.749885,0.751737,0.075338,0.075338,1.549677,419.216898,576.041345,NaN,NaN,2.534532,3.575617,1.410760,0,0.050000,0.000000,0,ok,
tmu,52,240.000000,150.000000,450.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.749885,0.751737,0.075338,0.075338,1.549677,419.216898,576.041345,NaN,NaN,0.109413,0.130076,1.188850,0,0.050000,0.000000,0,ok,
tmu,53,120.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.018219,0.060774,1.849865,1.849865,2.777639,134.777439,497.598949,NaN,NaN,0.057417,0.011468,0.199740,,,,,ok,
tmu,53,120.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.018219,0.060774,1.849865,1.849865,2.777639,134.777439,497.598949,0.000000,0.000000,0.057417,0.011468,0.199739,,,,,ok,
tmu,53,120.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.018219,0.060774,1.849865,1.849865,2.777639,134.777439,497.598949,NaN,NaN,1.876364,2.495375,1.329899,0,0.050000,0.000000,0,ok,
tmu,53,120.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.018219,0.060774,1.849865,1.849865,2.777639,134.777439,497.598949,NaN,NaN,0.164846,0.114484,0.694493,0,0.050000,0.000000,0,ok,
tmu,54,130.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.036512,0.087535,1.834011,1.834011,2.768688,134.714290,497.490476,NaN,NaN,0.076008,0.018368,0.241655,,,,,ok,
tmu,54,130.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.036512,0.087535,1.834011,1.834011,2.768688,134.714290,497.490476,0.000000,0.000000,0.076008,0.018367,0.241653,,,,,ok,
tmu,54,130.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.036512,0.087535,1.834011,1.834011,2.768688,134.714290,497.490476,NaN,NaN,2.086712,2.767071,1.326044,0,0.050000,0.000000,0,ok,
tmu,54,130.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.036512,0.087535,1.834011,1.834011,2.768688,134.714290,497.490476,NaN,NaN,0.200807,0.139155,0.692978,0,0.050000,0.000000,0,ok,
tmu,55,140.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.073711,0.127836,1.797579,1.797579,2.747501,134.647876,497.200656,NaN,NaN,0.098168,0.027872,0.283918,,,,,ok,
tmu,55,140.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.073711,0.127836,1.797579,1.797579,2.747501,134.647876,497.200656,0.000000,0.000000,0.098167,0.027871,0.283913,,,,,ok,
tmu,55,140.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.073711,0.127836,1.797579,1.797579,2.747501,134.647876,497.200656,NaN,NaN,2.290514,3.032709,1.324030,0,0.050000,0.000000,0,ok,
tmu,55,140.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.073711,0.127836,1.797579,1.797579,2.747501,134.647876,497.200656,NaN,NaN,0.237252,0.164641,0.693947,0,0.050000,0.000000,0,ok,
tmu,56,150.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.160465,0.204834,1.696566,1.696566,2.688395,134.625889,496.458284,NaN,NaN,0.124178,0.040530,0.326382,,,,,ok,
tmu,56,150.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.160465,0.204834,1.696566,1.696566,2.688395,134.625889,496.458284,0.000000,0.000000,0.124176,0.040527,0.326369,,,,,ok,
tmu,56,150.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.160465,0.204834,1.696566,1.696566,2.688395,134.625889,496.458284,NaN,NaN,2.457407,3.261771,1.327322,0,0.050000,0.000000,0,ok,
tmu,56,150.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.160465,0.204834,1.696566,1.696566,2.688395,134.625889,496.458284,NaN,NaN,0.265293,0.185394,0.698825,0,0.050000,0.000000,0,ok,
tmu,57,160.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.346105,0.368014,1.367339,1.367339,2.508225,135.996602,496.520812,NaN,NaN,0.153783,0.056595,0.368019,,,,,ok,
tmu,57,160.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.346105,0.368014,1.367339,1.367339,2.508225,135.996602,496.520812,0.000000,0.000000,0.153775,0.056588,0.367988,,,,,ok,
tmu,57,160.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.346105,0.368014,1.367339,1.367339,2.508225,135.996602,496.520812,NaN,NaN,2.480131,3.345319,1.348848,0,0.050000,0.000000,0,ok,
tmu,57,160.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.346105,0.368014,1.367339,1.367339,2.508225,135.996602,496.520812,NaN,NaN,0.254968,0.183516,0.719761,0,0.050000,0.000000,0,ok,
tmu,58,170.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.487243,0.499046,0.757000,0.757000,2.244163,151.112109,509.183409,NaN,NaN,0.181436,0.072976,0.402214,,,,,ok,
tmu,58,170.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.487243,0.499046,0.757000,0.757000,2.244163,151.112109,509.183409,0.000000,0.000000,0.181417,0.072957,0.402150,,,,,ok,
tmu,58,170.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.487243,0.499046,0.757000,0.757000,2.244163,151.112109,509.183409,NaN,NaN,2.347294,3.268881,1.392617,0,0.050000,0.000000,0,ok,
tmu,58,170.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.487243,0.499046,0.757000,0.757000,2.244163,151.112109,509.183409,NaN,NaN,0.203667,0.157166,0.771683,0,0.050000,0.000000,0,ok,
tmu,59,180.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.559175,0.567410,0.342166,0.342166,2.090755,191.574607,522.172199,NaN,NaN,0.199182,0.092209,0.462940,,,,,ok,
tmu,59,180.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.559175,0.567410,0.342166,0.342166,2.090755,191.574607,522.172199,36.447737,67.357786,0.040385,0.016880,0.417977,,,,,ok,
tmu,59,180.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.559175,0.567410,0.342166,0.342166,2.090755,191.574607,522.172199,NaN,NaN,2.299103,3.264607,1.419948,0,0.050000,0.000000,0,ok,
tmu,59,180.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.559175,0.567410,0.342166,0.342166,2.090755,191.574607,522.172199,NaN,NaN,0.170862,0.141150,0.826102,0,0.050000,0.000000,0,ok,
tmu,60,190.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.608254,0.614575,0.203480,0.203480,1.991035,248.675249,545.678671,NaN,NaN,0.208201,0.110535,0.530907,,,,,ok,
tmu,60,190.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.608254,0.614575,0.203480,0.203480,1.991035,248.675249,545.678671,84.321886,121.479026,0.036244,0.017591,0.485358,,,,,ok,
tmu,60,190.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.608254,0.614575,0.203480,0.203480,1.991035,248.675249,545.678671,NaN,NaN,2.321728,3.333471,1.435772,0,0.050000,0.000000,0,ok,
tmu,60,190.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.608254,0.614575,0.203480,0.203480,1.991035,248.675249,545.678671,NaN,NaN,0.150662,0.136293,0.904629,0,0.050000,0.000000,0,ok,
tmu,61,200.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.648084,0.653089,0.142310,0.142310,1.889603,299.374926,557.623494,NaN,NaN,0.220432,0.136199,0.617873,,,,,ok,
tmu,61,200.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.648084,0.653089,0.142310,0.142310,1.889603,299.374926,557.623494,129.196926,159.851091,0.034621,0.020139,0.581699,,,,,ok,
tmu,61,200.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.648084,0.653089,0.142310,0.142310,1.889603,299.374926,557.623494,NaN,NaN,2.347710,3.399332,1.447935,0,0.050000,0.000000,0,ok,
tmu,61,200.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.648084,0.653089,0.142310,0.142310,1.889603,299.374926,557.623494,NaN,NaN,0.134938,0.133895,0.992273,0,0.050000,0.000000,0,ok,
tmu,62,210.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.681620,0.685656,0.108707,0.108707,1.780637,346.012207,565.940344,NaN,NaN,0.235325,0.167481,0.711703,,,,,ok,
tmu,62,210.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.681620,0.685656,0.108707,0.108707,1.780637,346.012207,565.940344,176.637743,198.309467,0.033873,0.023279,0.687264,,,,,ok,
tmu,62,210.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.681620,0.685656,0.108707,0.108707,1.780637,346.012207,565.940344,NaN,NaN,2.365582,3.413123,1.442826,0,0.050000,0.000000,0,ok,
tmu,62,210.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.681620,0.685656,0.108707,0.108707,1.780637,346.012207,565.940344,NaN,NaN,0.120784,0.129398,1.071323,0,0.050000,0.000000,0,ok,
tmu,63,220.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.710337,0.713634,0.087647,0.087647,1.665566,389.690898,573.691201,NaN,NaN,0.252668,0.203651,0.806005,,,,,ok,
tmu,63,220.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.710337,0.713634,0.087647,0.087647,1.665566,389.690898,573.691201,227.188743,240.037592,0.033654,0.026693,0.793158,,,,,ok,
tmu,63,220.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.710337,0.713634,0.087647,0.087647,1.665566,389.690898,573.691201,NaN,NaN,2.373954,3.384029,1.425482,0,0.050000,0.000000,0,ok,
tmu,63,220.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.710337,0.713634,0.087647,0.087647,1.665566,389.690898,573.691201,NaN,NaN,0.107704,0.123213,1.143999,0,0.050000,0.000000,0,ok,
tmu,64,230.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.735202,0.737922,0.073313,0.073313,1.547922,430.919536,582.469513,NaN,NaN,0.272470,0.244091,0.895844,,,,,ok,
tmu,64,230.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.735202,0.737922,0.073313,0.073313,1.547922,430.919536,582.469513,280.687398,285.886605,0.033831,0.030211,0.892990,,,,,ok,
tmu,64,230.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.735202,0.737922,0.073313,0.073313,1.547922,430.919536,582.469513,NaN,NaN,2.373536,3.364857,1.417656,0,0.050000,0.000000,0,ok,
tmu,64,230.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.735202,0.737922,0.073313,0.073313,1.547922,430.919536,582.469513,NaN,NaN,0.095647,0.115504,1.207611,0,0.050000,0.000000,0,ok,
tmu,65,240.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.756914,0.759175,0.062989,0.062989,1.431818,469.931835,593.147116,NaN,NaN,0.294865,0.288200,0.977396,,,,,ok,
tmu,65,240.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.756914,0.759175,0.062989,0.062989,1.431818,469.931835,593.147116,336.764173,335.762470,0.034340,0.033733,0.982329,,,,,ok,
tmu,65,240.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.756914,0.759175,0.062989,0.062989,1.431818,469.931835,593.147116,NaN,NaN,2.365668,3.355062,1.418230,0,0.050000,0.000000,0,ok,
tmu,65,240.000000,200.000000,600.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.756914,0.759175,0.062989,0.062989,1.431818,469.931835,593.147116,NaN,NaN,0.084668,0.106728,1.260556,0,0.050000,0.000000,0,ok,
tmu,66,120.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.039909,0.094910,1.816845,1.816845,2.760721,134.237547,497.464070,NaN,NaN,0.057539,0.011478,0.199480,,,,,ok,
tmu,66,120.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.039909,0.094910,1.816845,1.816845,2.760721,134.237547,497.464070,0.000000,0.000000,0.057539,0.011478,0.199479,,,,,ok,
tmu,66,120.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.039909,0.094910,1.816845,1.816845,2.760721,134.237547,497.464070,NaN,NaN,1.862408,2.483291,1.333376,0,0.050000,0.000000,0,ok,
tmu,66,120.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.039909,0.094910,1.816845,1.816845,2.760721,134.237547,497.464070,NaN,NaN,0.161118,0.112602,0.698878,0,0.050000,0.000000,0,ok,
tmu,67,130.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.078511,0.137070,1.765073,1.765073,2.732297,134.114558,497.245900,NaN,NaN,0.076168,0.018392,0.241470,,,,,ok,
tmu,67,130.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.078511,0.137070,1.765073,1.765073,2.732297,134.114558,497.245900,0.000000,0.000000,0.076168,0.018392,0.241469,,,,,ok,
tmu,67,130.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.078511,0.137070,1.765073,1.765073,2.732297,134.114558,497.245900,NaN,NaN,2.053623,2.737714,1.333114,0,0.050000,0.000000,0,ok,
tmu,67,130.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.078511,0.137070,1.765073,1.765073,2.732297,134.114558,497.245900,NaN,NaN,0.191779,0.134258,0.700067,0,0.050000,0.000000,0,ok,
tmu,68,140.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,stable,,,,,not_applicable,none,,,,256,,,,,0.165252,0.214397,1.622735,1.622735,2.654622,134.343426,496.990001,NaN,NaN,0.098263,0.027901,0.283944,,,,,ok,
tmu,68,140.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,strict_bw_stage1,,strict_bw_stage1_reduced,,,not_applicable,none,,,12.000000,48,,10.000000,48,0.000001,0.165252,0.214397,1.622735,1.622735,2.654622,134.343426,496.990001,0.000000,0.000000,0.098262,0.027900,0.283939,,,,,ok,
tmu,68,140.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_current,phase_shift_current,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.165252,0.214397,1.622735,1.622735,2.654622,134.343426,496.990001,NaN,NaN,2.197566,2.947469,1.341242,0,0.050000,0.000000,0,ok,
tmu,68,140.000000,250.000000,750.000000,0.000000,default,default,pi,K,false,0.000000,0.000000,3,4,phase_shift_gbu_reference,phase_shift_gbu_reference,,pv_b0_eta0,0.000000,strict_normal_domain,none,arg_inverse_propagator,fold_0_pi,12.000000,48,0.050000,10.000000,48,,0.165252,0.214397,1.622735,1.622735,2.654622,134.343426,496.990001,NaN,NaN,0.211588,0.150141,0.709590,0,0.050000,0.000000,0,ok,
