window_id,channel,exchange_channel,sigma_scope,xi,band,ds_left,ds_right,area_invabs_den_simple,area_invabs_detM,area_abs_D_total_sq,area_sigma,prefactor,omega_bin,omega_sigma_bin,sigma_eff_bin,rate_bin,rate_func
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.35,2,0.02,0.05,353.19574040276,0.0,314.4847254630368,1.8884814751257348,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.35,3,0.05,0.1,491.695410142097,0.0,437.80453267539923,2.735245215114098,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.35,4,0.1,0.2,326.9143479227232,0.0,291.08383028393166,1.9861774509896677,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.35,5,0.2,0.5,242.4618767165298,0.0,215.88753207357186,1.7844298883571668,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.35,6,0.5,1.0,78.68868258150846,0.0,70.06423325058921,0.8461272137020014,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.35,7,1.0,2.0,48.90665838852024,0.0,43.54638314462521,0.8545565530480533,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,1,0.0,0.02,,,,,0.03477404256533757,0.0020094476955512994,5.047735059018266,2512.0012181423817,0.17553015380084797,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,2,0.02,0.05,,,,,0.03477404256533757,0.006598315562474488,1.1911898216918557,180.52938062955235,0.041422485562909464,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,3,0.05,0.1,,,,,0.03477404256533757,0.020653470061694833,1.1539540583864951,55.87216360928557,0.04012764754477602,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,4,0.1,0.2,,,,,0.03477404256533757,0.07852485019316154,1.59896036275456,20.362475812705316,0.05560231571471468,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,5,0.2,0.5,,,,,0.03477404256533757,0.43776995965200644,2.574643276022362,5.881269875322204,0.08953075487096179,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,6,0.5,1.0,,,,,0.03477404256533757,1.0672448115316508,2.099548320209932,1.96726027386048,0.07300978265496318,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,7,1.0,2.0,,,,,0.03477404256533757,2.5882571526068374,2.249832754839208,0.8692462233025124,0.07823577998166932,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,8,2.0,5.0,,,,,0.03477404256533757,7.955921219971964,4.524156536436827,0.5686527570282766,0.15732321197030444,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,9,5.0,10.0,,,,,0.03477404256533757,10.768988933291688,5.101611255085628,0.47373168332584137,0.17740364693615288,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,10,10.0,20.0,,,,,0.03477404256533757,13.342930911135802,3.297969221938375,0.24716977430992626,0.1146837221028583,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,all,full_process_rate,0.35,11,20.0,,,,,,0.03477404256533757,10.152104056180292,1.0887020292389873,0.10723905342323778,0.03785857070572594,1.0407280718294705
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.35,1,0.0,0.02,3.181195352163103,1166.8558772182544,0.5204896272205327,25.149131113517097,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.35,2,0.02,0.05,2.3850400598978014,895.0985673216405,0.38838448728071195,1.8884814751257348,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.35,3,0.05,0.1,7.201837191164387,2766.4453201597066,1.1670255856744138,2.735245215114098,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.35,4,0.1,0.2,13.380754542196712,5406.459797104844,2.1445592272065728,1.9861774509896677,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.35,5,0.2,0.5,33.81513546266786,15416.184582135951,5.267957723242202,1.7844298883571668,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.35,6,0.5,1.0,36.71950484443886,20718.448906613852,5.391725768832236,0.8461272137020014,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.35,7,1.0,2.0,50.04134410063023,36732.684060839376,6.680474201173786,0.8545565530480533,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.36,1,0.0,0.02,566.0553935132568,0.0,504.2019564487515,3.027097042492085,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.36,2,0.02,0.05,158.74289851400187,0.0,141.39690376650626,0.8855334940826461,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.36,3,0.05,0.1,272.7952188989391,0.0,242.98661342141057,1.5824510849921243,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.36,4,0.1,0.2,223.92233533748856,0.0,199.45411856073173,1.4153707461868754,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.36,5,0.2,0.5,195.91791564190598,0.0,174.5097697186711,1.4954499002211257,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.36,6,0.5,1.0,71.0550020862508,0.0,63.29075118426315,0.7852330970581008,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,s,full_process,0.36,7,1.0,2.0,46.201422514177324,0.0,41.152947024817955,0.825095217120053,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.36,1,0.0,0.02,3.2523978986534106,1172.2574386094443,0.5340155084582037,3.027097042492085,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.36,2,0.02,0.05,2.4376862488860134,899.2411187521164,0.3983582471065382,0.8855334940826461,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.36,3,0.05,0.1,7.358575864403578,2779.245313078852,1.1966362095489145,1.5824510849921243,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.36,4,0.1,0.2,13.663109184999975,5431.460454882711,2.1975645761434914,1.4153707461868754,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.36,5,0.2,0.5,34.477431981619354,15487.356970299323,5.390277189507773,1.4954499002211257,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.36,6,0.5,1.0,37.34517315598873,20813.702459205262,5.5033467290806,0.7852330970581008,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,dubar_to_dubar,t,full_process,0.36,7,1.0,2.0,50.74692333662266,36899.863760384476,6.799486798395656,0.825095217120053,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.34,1,0.0,0.02,1862.9722368374414,1734.8785040954706,418.6165563098675,2.3226126714139927,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.34,2,0.02,0.05,664.0841749199618,1366.5010326441754,147.52963743312728,0.850678022610706,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.34,3,0.05,0.1,896.1028007168372,4341.625505452432,196.87612087984948,1.178617258042944,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.34,4,0.1,0.2,496.9264629905166,9030.831925435295,106.29095569528766,0.6971180687591729,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.34,5,0.2,0.5,305.5523468421044,30415.264365538012,61.133138396719595,0.5352009648108063,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.34,6,0.5,1.0,87.45653076630121,57898.926749294624,14.721878512289594,0.7692202774636268,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.34,7,1.0,2.0,51.81375094419635,185553.55655708644,7.188433872882931,0.5974114524630737,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.34,1,0.0,0.02,3.110444667323471,1161.3974981957574,0.9058986157479916,2.3226126714139927,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.34,2,0.02,0.05,2.332705783459697,890.9123019159567,0.6817935415445039,0.850678022610706,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.34,3,0.05,0.1,7.045961282687308,2753.509828271208,2.0668920610168717,1.178617258042944,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.34,4,0.1,0.2,13.099702444014936,5381.192744208412,3.87411299874917,0.6971180687591729,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.34,5,0.2,0.5,33.154579830131915,15344.24340612981,10.009837041276418,0.5352009648108063,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.34,6,0.5,1.0,36.093472792872085,20622.149798280232,11.358375330553605,0.7692202774636268,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.34,7,1.0,2.0,49.33300416481762,36563.66795096675,16.52982041027563,0.5974114524630737,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.35,1,0.0,0.02,4935.601019198763,1773.380900681834,1093.409805832693,6.245474955823103,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.35,2,0.02,0.05,353.19574040276,1396.9781714028259,77.19285326649118,0.4613317442360353,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.35,3,0.05,0.1,491.695410142097,4438.956321023443,106.21681815886768,0.6600611335058706,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.35,4,0.1,0.2,326.9143479227232,9235.633769324944,68.68758240851507,0.46899970098389354,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.35,5,0.2,0.5,242.4618767165298,31126.203367299975,47.53468827446304,0.44299322805748204,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.35,6,0.5,1.0,78.68868258150846,59332.15820397667,12.946635070982,0.7563969837647665,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.35,7,1.0,2.0,48.90665838852024,190428.86739789898,6.671590401843074,0.5776620010530376,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,1,0.0,0.02,,,,,0.03477404256533757,0.002009447695551273,1.321966779587022,657.8756852013274,0.04597012906332134,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,2,0.02,0.05,,,,,0.03477404256533757,0.0065983155624744615,0.29273355725538347,44.364891991556135,0.010179529180301388,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,3,0.05,0.1,,,,,0.03477404256533757,0.020653470061694847,0.2784810047674998,13.483497152567463,0.009683910313423014,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,4,0.1,0.2,,,,,0.03477404256533757,0.07852485019316151,0.3777476919294213,4.810549666764193,0.013135814318111722,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,5,0.2,0.5,,,,,0.03477404256533757,0.4377699596520063,0.6460892400930843,1.4758647226654746,0.02246713473600352,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,6,0.5,1.0,,,,,0.03477404256533757,1.067244811531651,1.7536622887417237,1.6431677809939071,0.06098192707393201,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,7,1.0,2.0,,,,,0.03477404256533757,2.588257152606837,1.5280782930540129,0.5903888999263328,0.05313745960582863,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,8,2.0,5.0,,,,,0.03477404256533757,7.955921219971964,3.481620934855626,0.4376138021723517,0.12107003458503994,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,9,5.0,10.0,,,,,0.03477404256533757,10.768988933291688,5.816090771157969,0.5400776996973106,0.20224898804011424,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,10,10.0,20.0,,,,,0.03477404256533757,13.342930911135802,4.760863093773076,0.3568078951679,0.16555445587060968,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,all,full_process_rate,0.35,11,20.0,,,,,,0.03477404256533757,10.152104056180296,2.3396344943518277,0.2304580884321737,0.0813585494939225,0.7857879322663809
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.35,1,0.0,0.02,3.181195352163103,1166.8558772182544,0.9246024131872927,6.245474955823103,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.35,2,0.02,0.05,2.3850400598978014,895.0985673216405,0.6956639348821042,0.4613317442360353,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.35,3,0.05,0.1,7.201837191164387,2766.4453201597066,2.1083130963096965,0.6600611335058706,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.35,4,0.1,0.2,13.380754542196712,5406.459797104844,3.9492369319944727,0.46899970098389354,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.35,5,0.2,0.5,33.81513546266787,15416.184582135953,10.189059138577486,0.44299322805748204,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.35,6,0.5,1.0,36.71950484443886,20718.448906613852,11.533549673820547,0.7563969837647665,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.35,7,1.0,2.0,50.04134410063023,36732.684060839376,16.73773692965667,0.5776620010530376,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.36,1,0.0,0.02,566.0553935132568,1813.679805851087,123.1371949315888,0.7333412113906574,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.36,2,0.02,0.05,158.74289851400187,1428.881563332069,34.099914269639996,0.21172514830016156,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.36,3,0.05,0.1,272.7952188989391,4540.855904929191,57.89082413855116,0.3742648896065203,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.36,4,0.1,0.2,223.92233533748856,9450.114497829973,46.182716256592094,0.32886993192601505,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.36,5,0.2,0.5,195.91791564190598,31871.322122692596,37.61194992985627,0.37447017886190875,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.36,6,0.5,1.0,71.0550020862508,60836.24744672323,11.417383007854754,0.7446238525130173,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,s,full_process,0.36,7,1.0,2.0,46.201422514177324,195542.9293701799,6.200050380353203,0.5591544424627902,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.36,1,0.0,0.02,3.2523978986534106,1172.2574386094443,0.943415087783719,0.7333412113906574,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.36,2,0.02,0.05,2.4376862488860134,899.2411187521164,0.7096093244196564,0.21172514830016156,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.36,3,0.05,0.1,7.358575864403578,2779.245313078852,2.1499410087295523,0.3742648896065203,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.36,4,0.1,0.2,13.663109184999975,5431.460454882711,4.024670516383571,0.32886993192601505,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.36,5,0.2,0.5,34.477431981619354,15487.356970299323,10.368673425565877,0.37447017886190875,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.36,6,0.5,1.0,37.34517315598873,20813.702459205262,11.708567148754318,0.7446238525130173,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_uubar,t,full_process,0.36,7,1.0,2.0,50.74692333662266,36899.863760384476,16.94481419777782,0.5591544424627902,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.34,1,0.0,0.02,1862.9722368374414,1734.8785040954706,410.50832765521113,2.2569096691543047,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.34,2,0.02,0.05,664.0841749199618,1366.5010326441754,148.04098459408402,0.8538175197948397,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.34,3,0.05,0.1,896.1028007168372,4341.625505452432,202.01697916632017,1.2177538732865745,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.34,4,0.1,0.2,496.9264629905166,9030.831925435295,115.05804800991439,0.7658936880811106,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.34,5,0.2,0.5,305.5523468421044,30415.264365538012,75.50481412482775,0.6511317387581962,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.34,6,0.5,1.0,87.45653076630121,57898.926749294624,25.384501121460204,0.8655681320056,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.34,7,1.0,2.0,51.81375094419635,185553.55655708644,19.296684896101926,0.9203555186012332,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.34,1,0.0,0.02,3.11044466732347,0.0,2.7685067788368856,2.2569096691543047,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.34,2,0.02,0.05,2.332705783459697,0.0,2.0762664073035455,0.8538175197948397,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.34,3,0.05,0.1,7.045961282687308,0.0,6.271383567587324,1.2177538732865745,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.34,4,0.1,0.2,13.099702444014936,0.0,11.659623911011025,0.7658936880811106,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.34,5,0.2,0.5,33.154579830131915,0.0,29.509825387182598,0.6511317387581962,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.34,6,0.5,1.0,36.093472792872085,0.0,32.1256395101914,0.8655681320056,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.34,7,1.0,2.0,49.333004164817616,0.0,43.90972065361044,0.9203555186012332,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.35,1,0.0,0.02,4935.601019198763,1773.380900681834,1103.9541666299506,6.331132883100377,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.35,2,0.02,0.05,353.19574040276,1396.9781714028259,80.08068222991116,0.4845234962389277,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.35,3,0.05,0.1,491.695410142097,4438.956321023443,112.7841099077171,0.7128462239487013,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.35,4,0.1,0.2,326.9143479227232,9235.633769324944,77.05776855945695,0.5368718594858424,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.35,5,0.2,0.5,242.4618767165298,31126.203367299975,61.07801376164953,0.5549741703552612,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.35,6,0.5,1.0,78.68868258150846,59332.15820397667,23.29417409798004,0.8542182658271338,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,s,full_process,0.35,7,1.0,2.0,48.90665838852024,190428.86739789898,18.600187872845915,0.9006958196700294,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,1,0.0,0.02,,,,,0.03477404256533757,0.002009447695551273,1.2265892242575032,610.4111229035997,0.04265346589451481,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,2,0.02,0.05,,,,,0.03477404256533757,0.0065983155624744615,0.30362973592533493,46.01624960953966,0.010558433361169803,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,3,0.05,0.1,,,,,0.03477404256533757,0.020653470061694847,0.3007925590687382,14.563778298282474,0.010459773252393119,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,4,0.1,0.2,,,,,0.03477404256533757,0.07852485019316151,0.4323260463759102,5.505595302791933,0.015033724338780008,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,5,0.2,0.5,,,,,0.03477404256533757,0.4377699596520063,0.8095085179561754,1.8491641559865661,0.02814988366041138,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,6,0.5,1.0,,,,,0.03477404256533757,1.067244811531651,1.991335620550179,1.8658658248170106,0.06924678963088483,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,7,1.0,2.0,,,,,0.03477404256533757,2.588257152606837,2.3778865201121127,0.9187211238717746,0.08268872706592105,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,8,2.0,5.0,,,,,0.03477404256533757,7.955921219971964,3.926946549983191,0.49358791287742654,0.13655580648092103,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,9,5.0,10.0,,,,,0.03477404256533757,10.768988933291688,2.342381067591078,0.2175116979041316,0.08145405894865301,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,10,10.0,20.0,,,,,0.03477404256533757,13.342930911135802,1.9905966254461938,0.14918735911199785,0.06922109178368327,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,all,full_process_rate,0.35,11,20.0,,,,,,0.03477404256533757,10.152104056180296,1.3507515348456338,0.13305138790646426,0.04697109136791713,0.5929928457678899
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.35,1,0.0,0.02,3.1811953521631016,0.0,2.83252948019266,6.331132883100377,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.35,2,0.02,0.05,2.3850400598978014,0.0,2.123634525150227,0.4845234962389277,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.35,3,0.05,0.1,7.201837191164387,0.0,6.412500301702679,0.7128462239487013,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.35,4,0.1,0.2,13.380754542196712,0.0,11.914194984040334,0.5368718594858424,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.35,5,0.2,0.5,33.81513546266787,0.0,30.108923681655206,0.5549741703552612,,,,,,
mode_a_muB450p0_alpha1p1_xip0p35_1,uubar_to_ddbar,t,full_process,0.35,6,0.5,1.0,36.71950484443886,0.0,32.69496791488386,0.8542182658271338,,,,,,
