window_id,channel,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,2.0,6.569656342375452,-0.5340220159225366,-0.27898774867011644,,,2.754717142251503,,2.552963326442568,0.0,2.552963326442568,0.25908554802978134
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.0001,4.622805678607455,-0.41616869475555585,-0.0014528922722945802,,,5.773722279127298,,5.352507798194563,0.0,5.352507798194563,0.3032476536015143
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.0005,4.623205678607455,-0.41619735394347757,-0.003249019595411726,,,5.772645725748857,,5.351509783382855,0.0,5.351509783382855,0.30320102095656476
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.001,4.623705678607456,-0.41623318017630573,-0.00459525600486807,,,5.771300335641324,,5.35026254447976,0.0,5.35026254447976,0.30314291459367476
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.005,4.627705678607455,-0.41651969871538586,-0.010283325115262828,,,5.760554282411684,,5.340300455738605,0.0,5.340300455738605,0.30268325695908843
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.01,4.632705678607455,-0.41687761008787283,-0.014556991832892727,,,5.74716449345456,,5.327887501608773,0.0,5.327887501608773,0.30212104652278315
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.02,4.642705678607455,-0.41759260917283947,-0.020626766214060503,,,5.720527603576063,,5.303193871762784,0.0,5.303193871762784,0.301035499308024
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.05,4.672705678607455,-0.419730946043146,-0.032803612381470205,,,5.641744357111378,,5.230158155688641,0.0,5.230158155688641,0.2980519133672408
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.1,4.722705678607455,-0.4232726365317896,-0.04683761545068128,,,5.514093035784617,,5.111819472284799,0.0,5.111819472284799,0.2937925053086784
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.2,4.822705678607456,-0.43027317059396375,-0.06749475420835602,,,5.271744090364672,,4.887150782394065,0.0,4.887150782394065,0.2870111110476038
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.37,0.5,5.122705678607455,-0.450621093783919,-0.11260405567228021,,,4.63522959821523,,4.2970723861382805,0.0,4.2970723861382805,0.273073306365203
