window_id,channel,exchange_channel,sigma_scope,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.003,1.0,9.75286939846427,-0.21013469647489935,-0.09509041308018251,,,18.797424496065073,,13.458956689484811,0.0,13.458956689484811,0.16015221699120935
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.003,2.0,10.75286939846427,-0.26357328812961867,-0.15549313848339924,,,10.678171262222458,,7.645571049972201,0.0,7.645571049972201,0.1461876727965795
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.0001,8.75296939846427,,,0.003704778556064048,0.0,,72857.7057741927,0.0,0.21123554709265882,0.21123554709265882,0.22328040728594967
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.0005,8.75336939846427,,,0.003704932629409322,0.0,,72851.6461784213,0.0,0.21121797857311356,0.21121797857311356,0.22323484818660702
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.001,8.75386939846427,,,0.0037051252342697122,0.0,,72844.07222852767,0.0,0.21119601950327418,0.21119601950327418,0.22317782576268452
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.005,8.75786939846427,,,0.003706666592359079,0.0,,72783.50273703331,0.0,0.2110204110410395,0.2110204110410395,0.22272319549200523
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.01,8.76286939846427,,,0.003708594584375027,0.0,,72707.84629454957,0.0,0.21080106114730762,0.21080106114730762,0.22215869148536213
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.02,8.77286939846427,,,0.0037124548762028147,0.0,,72556.718488828,0.0,0.2103628979580705,0.2103628979580705,0.2210421130520298
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.05,8.80286939846427,,,0.003724070125083173,0.0,,72104.82041055713,0.0,0.20905271481711998,0.20905271481711998,0.21778885144070168
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.1,8.85286939846427,,,0.003743542890236894,0.0,,71356.63695045168,0.0,0.20688351471890545,0.20688351471890545,0.2126698849989434
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.2,8.95286939846427,,,0.00378291191410069,0.0,,69879.13854513227,0.0,0.20259981980071187,0.20259981980071187,0.20344668998283183
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.5,9.25286939846427,,,0.0039043303853532408,0.0,,65600.45909009787,0.0,0.19019469139439774,0.19019469139439774,0.1820701283350444
