m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
3.24,0.01,639.339416496,1.973269804,-0.01038572529307951,-0.11778201519361053,0.11823902229353563,-0.9272391700713565
3.25,0.01,641.3126863,1.973269804,-0.01095439430359095,-0.11953855465808011,0.1200394302065007,-0.9206760747163609
3.26,0.01,643.285956104,1.973269804,-0.01151786948717743,-0.12130052776518188,0.12184612982624977,-0.9141882606671669
3.27,0.01,645.259225908,1.973269804,-0.012076091165484033,-0.12306804931959925,0.12365911507514678,-0.9077738657083692
3.28,0.01,647.232495712,1.973269804,-0.01262899941667412,-0.12484122894536413,0.12547838089031585,-0.9014310938548957
3.29,0.01,649.205765516,1.973269804,-0.013176534074441477,-0.12662017139567874,0.12730392317004993,-0.8951582123333791
3.3,0.01,651.1790353199999,1.973269804,-0.013718634726879404,-0.1284049768394649,0.1291357387244641,-0.8889535487260986
2.2,0.02,434.11935688000005,3.946539608,0.11686122299691522,0.0005487594732866974,0.11686251142814905,-0.9323247847409067
2.21,0.02,436.092626684,3.946539608,0.11595741879067827,0.0005550434647757091,0.115958747172624,-0.9356964854432509
2.22,0.02,438.065896488,3.946539608,0.11503998100048873,0.0005613901717667208,0.11504135077231041,-0.9391460276086483
2.23,0.02,440.039166292,3.946539608,0.114108526566054,0.0005678022643871017,0.11410993924495488,-0.9426765258601246
2.24,0.02,442.01243609600004,3.946539608,0.11316265257801852,0.0005742825518529268,0.11316410976516665,-0.9462912887166078
2.25,0.02,443.98570589999997,3.946539608,0.11220193474971236,0.000580833992745354,0.11220343813674268,-0.9499938352283567
2.26,0.02,445.95897570399995,3.946539608,0.11122592572995155,0.0005874597064924672,0.11122747710611551,-0.9537879134600018
2.27,0.02,447.932245508,3.946539608,0.11023415323596565,0.0005941629862057721,0.11023575449600975,-0.9576775210756047
2.28,0.02,449.905515312,3.946539608,0.10922611798216639,0.0006009473130461698,0.10922777113503318,-0.9616669283223355
2.29,0.02,451.878785116,3.946539608,0.10820129137646982,0.0006078163723234539,0.10820299855493001,-0.9657607037598065
2.3,0.02,453.85205491999994,3.946539608,0.10715911295110479,0.0006147740715695751,0.10716087642244584,-0.9699637431426309
2.31,0.02,455.825324724,3.946539608,0.10609898748908969,0.0006218245608682824,0.1061008096670073,-0.9742813019368142
2.32,0.02,457.79859452799997,3.946539608,0.10502028180062796,0.0006289722557759961,0.10502216525849124,-0.9787190320390513
