m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.76,0.01,544.6224659039999,1.973269804,0.10353197309145723,-0.13030214611437735,0.16642571536341003,-0.7787795676031877
2.77,0.01,546.595735708,1.973269804,0.10306640292350511,-0.13163335438190985,0.16718260494867213,-0.77680891211118
2.78,0.01,548.569005512,1.973269804,0.10260476198781587,-0.13297268049736488,0.1679567531873328,-0.7748025294047474
2.79,0.01,550.542275316,1.973269804,0.10214711190897909,-0.13432013436387197,0.1687481287803634,-0.7727610342887496
2.8,0.01,552.51554512,1.973269804,0.1016935139980388,-0.13567572598533806,0.16955669674453394,-0.7706850528232978
2.81,0.01,554.488814924,1.973269804,0.10124402940174844,-0.1370394654064844,0.17038241860120762,-0.7685752211797168
2.82,0.01,556.4620847279999,1.973269804,0.1007987192050659,-0.13841136267226234,0.1712252525481398,-0.7664321845563322
2.83,0.01,558.435354532,1.973269804,0.10035764450384817,-0.1397914277995592,0.17208515362052632,-0.7642565961384847
2.84,0.01,560.408624336,1.973269804,0.09992086645798928,-0.14117967075697746,0.1729620738450019,-0.7620491160940426
2.85,0.01,562.38189414,1.973269804,0.09948844633129375,-0.14257610145008295,0.17385596238875176,-0.7598104105997561
2.86,0.01,564.355163944,1.973269804,0.09906044552212405,-0.143980729710457,0.17476676570503152,-0.7575411508960602
2.87,0.01,566.3284337480001,1.973269804,0.09863692558748491,-0.1453935652874547,0.1756944276758611,-0.7552420123692544
2.88,0.01,568.3017035519999,1.973269804,0.09821794826234846,-0.1468146178419273,0.17663888975233205,-0.752913673660763
2.89,0.01,570.274973356,1.973269804,0.09780357547546781,-0.14824389694139817,0.17760009109276215,-0.7505568158036239
2.9,0.01,572.24824316,1.973269804,0.09739386936256175,-0.14968141205632918,0.17857796869879652,-0.7481721213865977
2.91,0.01,574.221512964,1.973269804,0.09698889227750464,-0.15112717255721803,0.17957245754947096,-0.7457602737464071
2.92,0.01,576.194782768,1.973269804,0.09658870680198692,-0.15258118771233786,0.1805834907332004,-0.7433219561886434
2.93,0.01,578.168052572,1.973269804,0.09619337575398969,-0.1540434666859793,0.18161099957762103,-0.7408578512378636
2.94,0.01,580.141322376,1.973269804,0.09580296219533387,-0.15551401853708555,0.1826549137771923,-0.7383686399173538
2.95,0.01,582.11459218,1.973269804,0.09541752943850235,-0.15699285221820755,0.1837151615184643,-0.7358550010589404
2.96,0.01,584.087861984,1.973269804,0.09503714105288535,-0.15847997657471014,0.18479166960289822,-0.7333176106431755
2.97,0.01,586.061131788,1.973269804,0.09466186087057127,-0.15997540034418692,0.18588436356714427,-0.7307571411700955
2.98,0.01,588.034401592,1.973269804,0.09429175299177263,-0.16147913215604257,0.1869931678006716,-0.728174261060684
2.99,0.01,590.007671396,1.973269804,0.09392688178996514,-0.1629911805312157,0.18811800566066353,-0.7255696340890456
3.0,0.01,591.9809412,1.973269804,0.09356731191679832,-0.16451155388201738,0.18925879958409156,-0.7229439188452225
