mode,key,xi,field,p104,p128,abs_delta,rel_delta,signed_rel_delta
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.1000000000,-0.1,sigma_over_T,0.05428834403729264,0.05430002253952371,1.167850223106337e-05,0.00021507361663732023,0.00021511988324862113
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tau_u,2.1940538409162613,2.1936906147208,0.00036322619546114154,0.0001655502653068232,-0.0001655502653068232
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tau_d,2.1940538409162613,2.1936906147208,0.00036322619546114154,0.0001655502653068232,-0.0001655502653068232
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tau_s,2.0829830276903163,2.0829933309533666,1.0303263050293054e-05,4.946373517949454e-06,4.946397984681454e-06
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tau_ubar,0.3463287285951176,0.34630142956534227,2.7299029775329497e-05,7.882404063349871e-05,-7.882404063349871e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tau_dbar,0.3463287285951176,0.34630142956534227,2.7299029775329497e-05,7.882404063349871e-05,-7.882404063349871e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tau_sbar,0.3618870120408681,0.36186879596806226,1.8216072805832262e-05,5.033635416508153e-05,-5.033635416508153e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tauinv_u,0.455777329321321,0.4558527958726185,7.546655129753166e-05,0.00016555026530674103,0.0001655776767350534
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tauinv_d,0.455777329321321,0.4558527958726185,7.546655129753166e-05,0.00016555026530674103,0.0001655776767350534
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tauinv_s,0.480080723993625,0.48007834933504534,2.3746585796624586e-06,4.946373517996094e-06,-4.946373517996094e-06
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tauinv_ubar,2.8874301131658924,2.8876577300161386,0.00022761685024619283,7.8824040633417e-05,7.883025435258925e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tauinv_dbar,2.8874301131658924,2.8876577300161386,0.00022761685024619283,7.8824040633417e-05,7.883025435258925e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,tauinv_sbar,2.763293422332243,2.7634325234504544,0.00013910111821147098,5.0336354164996105e-05,5.0338888041092815e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,eta,13.346946560536942,13.345387722382439,0.0015588381545033059,0.00011679361623521736,-0.00011679361623521736
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,sigma,0.07763311747744095,0.0776220437430176,1.1073734423355797e-05,0.00014264188767858848,-0.00014264188767858848
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,zeta,1.0254139000297724,1.0253049556766827,0.00010894435308972383,0.00010624427178777339,-0.00010624427178777339
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,eta_over_s,0.4911280558100225,0.49107069518835195,5.736062167055467e-05,0.00011679361623100357,-0.00011679361623100357
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,zeta_over_s,0.037732190867626796,0.03772818203848526,4.008829141532999e-06,0.00010624427178365798,-0.00010624427178365798
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|-0.5000000000,-0.5,sigma_over_T,0.07659554325430945,0.07658461752143188,1.0925732877573036e-05,0.00014264188767873682,-0.00014264188767873682
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tau_u,2.128350448564148,2.128233120497503,0.00011732806664488393,5.5126291219586105e-05,-5.5126291219586105e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tau_d,2.128350448564148,2.128233120497503,0.00011732806664488393,5.5126291219586105e-05,-5.5126291219586105e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tau_s,2.1420445791600464,2.141836440789466,0.00020813837058053508,9.716808539164566e-05,-9.716808539164566e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tau_ubar,0.32826616220371396,0.3282568517194283,9.310484285651732e-06,2.836260741329127e-05,-2.836260741329127e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tau_dbar,0.32826616220371396,0.3282568517194283,9.310484285651732e-06,2.836260741329127e-05,-2.836260741329127e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tau_sbar,0.4313628708996378,0.43134670523756646,1.6165662071354614e-05,3.747578468596516e-05,-3.747578468596516e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tauinv_u,0.4698474354515402,0.46987333782599744,2.5902374457265065e-05,5.512629121948005e-05,5.512933029499662e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tauinv_d,0.4698474354515402,0.46987333782599744,2.5902374457265065e-05,5.512629121948005e-05,5.512933029499662e-05
mode_b_fixed_T_sparse_muB,200.0000000000|900.0000000000|0.0000000000,0.0,tauinv_s,0.4668436921103328,0.46688905882626924,4.5366715936467905e-05,9.716808539167115e-05,9.717752794600477e-05
