xi,T_MeV,muB_MeV,rho_hadron,rho_quark,area_residual,grid_status,grid_unresolved
0.05,47.0,358.99417769446404,0.07744389384726157,2.4598746745498814,2.358764781018695e-06,rho:geometry_tolerance_exceeded,True
0.05,49.0,358.5706900239712,0.08460444326932656,2.459169735157129,4.766350329775946e-06,rho:geometry_tolerance_exceeded,True
0.05,51.0,358.1201191903033,0.09220167400936939,2.458561727933476,4.881964382767663e-06,rho:rho_geometry_not_converged,True
0.05,53.0,357.6412658268778,0.10010198048433736,2.4580701701132988,1.4265141274937075e-07,automatic_grid_pass,False
0.05,55.0,357.1328521264663,0.10851837329894971,2.4577031157984046,4.103989286328927e-06,rho:rho_geometry_not_converged,True
0.05,59.0,356.02189171212933,0.126547631876997,2.457390370199597,1.0945098760622291e-07,rho:geometry_tolerance_exceeded,True
0.05,61.0,355.4164186293183,0.136320721557396,2.4574636780643675,3.4806675325759552e-06,automatic_grid_pass,False
0.05,63.0,354.77555500505525,0.14660927548502198,2.457708052623714,1.2761287354348346e-06,automatic_grid_pass,False
0.05,65.0,354.09763526818335,0.15741181174553698,2.4581318884331136,1.9116063115272528e-06,automatic_grid_pass,False
0.05,67.0,353.38091170586216,0.16879448994898896,2.45874459479816,1.7002450363144006e-06,automatic_grid_pass,False
0.05,69.0,352.62354825772485,0.18083701478720246,2.4595547336520465,9.945376981236132e-07,automatic_grid_pass,False
0.05,71.0,351.8236158665909,0.1935340429111015,2.4605697489418867,1.6104770441035805e-06,automatic_grid_pass,False
0.05,73.0,350.97909355200636,0.2069623458493845,2.4617958238595907,1.124104943772664e-06,automatic_grid_pass,False
0.05,75.0,350.08786106825147,0.22117000620957766,2.4632319332197055,1.6746923675120773e-06,automatic_grid_pass,False
0.05,77.0,349.14769431223306,0.2361769361745558,2.46487810377885,2.112786512498355e-07,automatic_grid_pass,False
0.05,79.0,348.1562689607424,0.2520943068709034,2.4667387350216092,3.428236144821235e-06,automatic_grid_pass,False
0.05,81.0,347.11116392877307,0.2689463068600712,2.468809800864285,5.633435267177172e-09,automatic_grid_pass,False
0.05,83.0,346.00984117836066,0.28687629194248015,2.471064341121816,4.4716240543059304e-07,automatic_grid_pass,False
0.05,85.0,344.8496598005812,0.30592780158956556,2.473505425418092,4.265722016979774e-06,automatic_grid_pass,False
0.05,87.0,343.62788052644817,0.32622886607479357,2.4761037093609937,1.5735447676598494e-06,automatic_grid_pass,False
0.05,89.0,342.34164435448184,0.3478670328634871,2.478825371655755,3.1944448423529596e-06,automatic_grid_pass,False
0.05,91.0,340.98798947245507,0.3709624474415576,2.481643874898429,3.679476159127275e-07,automatic_grid_pass,False
0.05,93.0,339.5638532504697,0.39565847144807204,2.48448749662783,4.478723475640108e-06,automatic_grid_pass,False
0.05,95.0,338.0660747945068,0.42211813104735474,2.4873188163828046,2.8777814134909674e-06,automatic_grid_pass,False
0.05,97.0,336.4913754605357,0.45049153440590894,2.490025185208539,9.486969803288847e-07,automatic_grid_pass,False
0.05,99.0,334.83640225477586,0.48101556891592806,2.4925317958484814,1.1405362811183145e-07,automatic_grid_pass,False
0.05,101.0,333.0977022743581,0.513924988009822,2.4946968480252054,2.3825116237276182e-07,automatic_grid_pass,False
0.05,103.0,331.27174837473547,0.5494541744212385,2.4963549864510854,2.347543207523853e-06,automatic_grid_pass,False
0.05,105.0,329.3549390336149,0.5879520698180918,2.49731554935131,5.310652287592553e-07,automatic_grid_pass,False
0.05,107.0,327.34362771432336,0.6298054377348753,2.4973190541062804,3.4869231054524696e-06,automatic_grid_pass,False
0.05,109.0,325.234119834723,0.6754500054061252,2.4960413424958796,3.342307895341143e-06,automatic_grid_pass,False
0.05,110.0,324.1413927807123,0.6998773067798879,2.494801259781564,1.5996890220889464e-07,rho:rho_geometry_not_converged,True
0.05,111.0,323.0227291634942,0.7254926277503359,2.493072330481619,4.340799634187562e-06,temperature:interpolation_tolerance_exceeded,True
0.05,112.0,321.8776796039625,0.7523938055864143,2.490772877391935,8.451509606581547e-07,automatic_grid_pass,False
0.05,113.0,320.70578734828246,0.7806552498630078,2.4878536465187446,4.185673799384856e-06,automatic_grid_pass,False
0.05,114.0,319.50659712189463,0.8104521779579158,2.4841682469289257,2.055337450809212e-06,automatic_grid_pass,False
0.05,115.0,318.2796818889146,0.8418955747489894,2.4796466524936323,1.5338707853198143e-06,temperature:interpolation_tolerance_exceeded,True
0.05,116.0,317.02460014539736,0.8751521027026387,2.4741372139455784,4.9363401211690574e-06,automatic_grid_pass,False
0.05,117.0,315.74094848058826,0.9104701947720079,2.4674698735757135,1.102409750341571e-06,automatic_grid_pass,False
0.05,118.0,314.4283201121355,0.9480397215122953,2.4594539793667467,2.524559661375957e-06,automatic_grid_pass,False
0.05,119.0,313.08633360825456,0.9881565095595933,2.4498809046106165,4.135256181509708e-06,temperature:interpolation_tolerance_exceeded,True
0.05,120.0,311.71462834751037,1.0311889830039358,2.438396342674843,2.4085286278761845e-06,automatic_grid_pass,False
0.05,121.0,310.3128885406382,1.07761027693117,2.4246650730611075,8.116114645185613e-07,automatic_grid_pass,False
0.05,122.0,308.8808156733321,1.127944501548921,2.408148763530237,1.3853176272843758e-07,automatic_grid_pass,False
0.05,123.0,307.4181583494122,1.182967050368098,2.3882222562249567,5.442986772605198e-07,temperature:interpolation_tolerance_exceeded,True
0.05,124.0,305.9247215902701,1.243721905411231,2.363885784519086,4.406362963212643e-06,automatic_grid_pass,False
0.05,125.0,304.4003497783576,1.311794257319527,2.3337249996584166,4.1449984402393533e-07,automatic_grid_pass,False
0.05,125.5,303.6265459832975,1.3492726570478344,2.315793553704385,4.360087645493804e-06,automatic_grid_pass,False
0.05,126.0,302.8449761815241,1.3896202912851923,2.2954249416594044,3.4209134787076796e-06,temperature:interpolation_tolerance_exceeded,True
0.05,126.5,302.05566835855376,1.433441324080416,2.2719978592957175,2.1726671308942918e-07,automatic_grid_pass,False
0.05,127.0,301.2586178381434,1.4816353846868082,2.24465586444191,9.968823619439492e-07,temperature:interpolation_tolerance_exceeded,True
0.05,127.5,300.4538326033743,1.5357019625122443,2.2119270228495234,4.704842984176038e-06,rho:geometry_tolerance_exceeded,True
0.05,128.0,299.64136435178403,1.5982525319871979,2.1712277911080187,2.6101089067781045e-06,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True
0.05,128.5,298.82119744031576,1.6750046418953086,2.1167725583627752,4.451694189761466e-06,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True
0.05,129.0,297.99341910811586,1.7872685855394141,2.0274464943613495,1.3215657378734878e-07,rho:geometry_tolerance_exceeded,True
0.0625,1.0,363.73439720315287,0.0,2.4723784350696527,2.4293471570043966e-06,rho:geometry_tolerance_exceeded,True
0.0625,3.0,363.7216972173033,2.914327791340026e-05,2.4722421470712206,3.2573478096042507e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.0625,5.0,363.6960452774214,0.0002997884229446378,2.4719772659579826,4.07540534373677e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
0.0625,7.0,363.65730241784127,0.0009495672727645401,2.471595393702504,1.0084617957308202e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
0.0625,9.0,363.6053567315754,0.001951345699913762,2.4711091523472053,3.1527753726113314e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
0.0625,11.0,363.53998002668374,0.00329090859260006,2.4705284111166512,2.2805922206544456e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged,True
0.0625,13.0,363.4606582772036,0.0049929795285280475,2.4698558816359313,1.52645589715189e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.0625,15.0,363.3677934163486,0.0071263050716896,2.4691196779303515,6.077006360679607e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.0625,17.0,363.2599213189708,0.009341538572680136,2.468296326968032,1.620451661659924e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.0625,19.0,363.1370908739406,0.01202659268123266,2.4674070921598976,3.912024173918359e-06,rho:geometry_tolerance_exceeded,True
0.0625,21.0,362.9988789685072,0.01495276252521774,2.4664614102479216,1.330345250280834e-07,rho:geometry_tolerance_exceeded,True
0.0625,23.0,362.8448143793472,0.018152561226451445,2.4654675756552193,5.935217947740682e-07,rho:geometry_tolerance_exceeded,True
0.0625,25.0,362.6743908164503,0.021627657825312258,2.464433016910139,4.3589971812974296e-07,rho:geometry_tolerance_exceeded,True
0.0625,27.0,362.4870648022039,0.02542237258646891,2.463368544471806,2.515091929257628e-06,rho:geometry_tolerance_exceeded,True
0.0625,29.0,362.2822564293559,0.029523839327279484,2.4622831719067766,1.3757015574331793e-06,rho:geometry_tolerance_exceeded,True
0.0625,31.0,362.05939846807416,0.033873523049505846,2.4611866412918273,1.2100118784089521e-06,rho:geometry_tolerance_exceeded,True
0.0625,33.0,361.8177583299678,0.03854886166552866,2.4600888354465846,9.606451101811788e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.0625,35.0,361.5566046458614,0.04349397728287605,2.4589984740186153,1.660380785608131e-06,rho:geometry_tolerance_exceeded,True
0.0625,37.0,361.27523624011405,0.048830494822955706,2.457924799849683,1.4862309084459274e-06,automatic_grid_pass,False
0.0625,39.0,360.9728478234122,0.05443097039003343,2.4568848241389,4.788147883944744e-06,automatic_grid_pass,False
0.0625,41.0,360.6485806791295,0.06033657412597464,2.455884499922085,3.1895941176759675e-06,automatic_grid_pass,False
0.0625,43.0,360.301569211411,0.06650206837760507,2.4549364058928083,2.5841389397293583e-06,rho:geometry_tolerance_exceeded,True
0.0625,45.0,359.9307631635832,0.07308229274961514,2.4540501295623973,4.279089388732755e-07,rho:geometry_tolerance_exceeded,True
0.0625,47.0,359.5352041725498,0.08001392826364963,2.4532390501032606,3.129202139354307e-07,rho:geometry_tolerance_exceeded,True
0.0625,49.0,359.11383580526547,0.08730536424840665,2.452510346194151,9.16705197269072e-07,automatic_grid_pass,False
0.0625,53.0,358.18902179392217,0.10312883330507115,2.451367228675584,2.710215901112004e-07,automatic_grid_pass,False
0.0625,55.0,357.6831094855572,0.11160241999883977,2.4509720809830933,4.1153850431284175e-06,automatic_grid_pass,False
0.0625,59.0,356.57757184541185,0.12994889345449703,2.4505917876314247,3.028325273307084e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True
0.0625,61.0,355.97502671990725,0.1398900458142994,2.4506262051315115,3.5506397608863977e-06,automatic_grid_pass,False
0.0625,63.0,355.3372561356487,0.15028179933522906,2.450826646320412,1.188367729395043e-06,automatic_grid_pass,False
0.0625,65.0,354.66259350702524,0.16128743402743004,2.451201537793073,8.524943396738043e-07,automatic_grid_pass,False
0.0625,67.0,353.9493003585724,0.1728739449415112,2.4517598381532784,2.5296986424575956e-06,automatic_grid_pass,False
0.0625,69.0,353.1955450229134,0.18508176563960718,2.452509443283262,3.168088360607684e-06,automatic_grid_pass,False
0.0625,71.0,352.3994159407763,0.19796045497543133,2.453457455712377,8.441823318253725e-08,automatic_grid_pass,False
0.0625,73.0,351.5588946716319,0.21155276805740825,2.4546091696007033,3.7760534417604426e-06,automatic_grid_pass,False
0.0625,75.0,350.671864582507,0.2259365407938469,2.455968074612279,1.1356496326365116e-06,automatic_grid_pass,False
0.0625,77.0,349.7361216809238,0.2411746627179918,2.4575254374655136,2.9660398068598806e-06,automatic_grid_pass,False
0.0625,79.0,348.749352136873,0.25728638488496397,2.4592852669772602,2.3504680584716226e-06,automatic_grid_pass,False
0.0625,81.0,347.70913608607776,0.27438344447300284,2.461244757589676,4.204549544513522e-06,automatic_grid_pass,False
0.0625,83.0,346.61294866839273,0.29255227012968144,2.463386615160395,9.848075373378933e-07,automatic_grid_pass,False
0.0625,85.0,345.45816311863575,0.3118533542689875,2.4656902511448044,4.348627808362581e-06,automatic_grid_pass,False
0.0625,87.0,344.2420489265504,0.3324161586293589,2.4681460981785586,7.612238149301868e-08,automatic_grid_pass,False
0.0625,89.0,342.9617580622556,0.35433861334167177,2.4707045758232997,3.050979195502534e-07,automatic_grid_pass,False
0.0625,91.0,341.61434426759797,0.3777420355422949,2.473338163983202,3.542061089114603e-06,automatic_grid_pass,False
0.0625,93.0,340.1967488614486,0.40276700815628286,2.4759906107589065,4.073504065278341e-07,automatic_grid_pass,False
0.0625,95.0,338.7058189484278,0.42957108643078135,2.4785863814125784,1.9204959986670602e-06,automatic_grid_pass,False
0.0625,97.0,337.1382968772883,0.45834706362242295,2.481059514545034,4.440387226569797e-06,automatic_grid_pass,False
0.0625,99.0,335.4908373419279,0.4892906587650626,2.4832741171565003,2.9110712506683696e-06,automatic_grid_pass,False
0.0625,101.0,333.7599909659044,0.5226496353641356,2.4851189600237027,2.0628839376545666e-07,automatic_grid_pass,False
0.0625,103.0,331.94224364850425,0.5586964752635014,2.486424598455406,1.0897111823136851e-07,automatic_grid_pass,False
0.0625,105.0,330.034004289644,0.5977635343984383,2.4869734091662425,4.152089554620335e-06,automatic_grid_pass,False
0.0625,107.0,328.031634788716,0.6402507499134895,2.486492778706682,2.3797492514004233e-06,automatic_grid_pass,False
0.0625,109.0,325.931455717106,0.6866281544421889,2.4846440746588483,8.110874817687395e-07,automatic_grid_pass,False
0.0625,110.0,324.8435342410464,0.7114694664941686,2.4830806640618865,1.8271554014514503e-06,rho:rho_geometry_not_converged,True
0.0625,111.0,323.72977745099627,0.7375105980493111,2.4810093346423603,6.993288568057205e-07,temperature:interpolation_tolerance_exceeded,True
0.0625,112.0,322.5897298831774,0.7648970071892452,2.4783203413628434,1.8008791110144158e-07,automatic_grid_pass,False
0.0625,113.0,321.4229379410479,0.7936746993434703,2.4749788818817446,3.004233299001239e-06,automatic_grid_pass,False
0.0625,114.0,320.2289623101666,0.8240445952284274,2.4708192498467256,4.255551278261016e-06,rho:rho_geometry_not_converged,True
0.0625,115.0,319.007354672278,0.8561128396804197,2.465762578188737,4.878622952551539e-06,temperature:interpolation_tolerance_exceeded,True
0.0625,116.0,317.75768961428184,0.8901078765741324,2.4596525600262233,3.397255004809608e-06,automatic_grid_pass,False
0.0625,117.0,316.4795517484198,0.9261902831999235,2.4523130247852185,7.939520727445497e-07,automatic_grid_pass,False
0.0625,118.0,315.17254436630526,0.9646583741655596,2.4435458352727406,4.952494291972874e-06,automatic_grid_pass,False
0.0625,119.0,313.8362924817332,1.005792956517815,2.433040257874443,3.5956774359375347e-06,temperature:interpolation_tolerance_exceeded,True
0.0625,120.0,312.4704411625269,1.0500118884200678,2.4205105242609313,1.713686732434267e-06,automatic_grid_pass,False
0.0625,121.0,311.07466104915414,1.0978284147292063,2.4055222675009755,4.333199157374756e-06,automatic_grid_pass,False
0.0625,122.0,309.6486594298252,1.1498204671030545,2.3874970692968556,1.2184692066603695e-06,automatic_grid_pass,False
0.0625,123.0,308.19219161012774,1.2069255845948552,2.3656099428157846,3.482675171291107e-06,temperature:interpolation_tolerance_exceeded,True
0.0625,124.0,306.7050651860533,1.2703609512778677,2.338797893824114,3.5832832868592694e-06,automatic_grid_pass,False
0.0625,125.0,305.18714098216714,1.3419961572558965,2.305252111225638,8.73776349911336e-07,automatic_grid_pass,False
0.075,1.0,364.24769334208304,0.0,2.4658343719455744,4.6619558584272826e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
0.075,3.0,364.2350142323632,4.6927618962254965e-05,2.465696891508685,2.2837464679452413e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.075,5.0,364.20944258149854,0.00038369308500189745,2.465430576745166,2.1098155057966569e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.075,7.0,364.17088379815317,0.0011845845465118052,2.4650481486506157,1.5126734323139639e-06,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.075,9.0,364.11920006472434,0.0022622410968045747,2.4645614682941,5.86026965258447e-07,rho:geometry_tolerance_exceeded|rho:ok|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.075,11.0,364.05418000123314,0.0037500853300560647,2.463980768763278,8.998264323056861e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.075,13.0,363.97529769919413,0.005567478377475692,2.4633083158623106,2.4714686930944423e-06,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.075,15.0,363.8829868166889,0.007865688506499189,2.462572805858195,6.435691016740467e-07,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True
0.075,17.0,363.7757034957186,0.010249369490456227,2.4617482160114865,1.4701278509202646e-06,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True
