# sigma_grid_n: 18
# p_cut_factor: 8.0
# y_unit.tauinv_s: 1/fm
# y_unit.tauinv_ubar: 1/fm
# x_unit: MeV
# y_unit.tauinv_sbar: 1/fm
# gc_every_n: 1
# y_unit.tau_ubar: fm
# sigma_compute_missing: false
# y_unit.tau_u: fm
# sigma_cache_max_refine: 6
# sigma_direct: true
# script: scripts/relaxtime/scan_relaxation_times_vs_T.jl
# schema: scan_csv_v1
# y_unit.tau_sbar: fm
# y_scale.tau_s: log
# y_scale.tau_sbar: log
# y_unit.tau_s: fm
# y_scale.tau_u: log
# title: relaxation_times_vs_T
# y_unit.tauinv_u: 1/fm
# y_scale.tau_ubar: log
# sigma_cache_rtol: 0.01
# x_label: T
T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,p_cut_factor,sigma_cache_rtol,sigma_cache_max_refine,sigma_compute_missing,gc_every_n,sigma_direct
364.0,800.0,266.6666666666667,0.0,1.8446537980104092,1.3513947238171495,true,3,1.5631940186722204e-13,0.89712575281054,0.897532263930937,0.021485354788303896,0.5531628642620964,5.471342676489189,5.383181854382545,1.4280950839548916,1.3986346644270087,2.1950198047888687,2.085742296042563,0.599062437645292,0.7275061689891338,0.4555767550790671,0.47944561602714575,1.6692750824616136,1.374558790875265,6,2,6,6,18,8.0,0.01,6,false,1,true
365.0,800.0,266.6666666666667,0.0,1.8497215282247235,1.3513947238171495,true,3,1.2871481658294215e-11,0.8976916183811887,0.8980925942725468,0.02138357933171818,0.5503713926846514,5.502248942897153,5.414868004670497,1.4418291072326843,1.412523219269563,2.196018814107244,2.088015279633283,0.6011718016303675,0.7302165310304413,0.4553695048403007,0.47892369838195314,1.6634180067794553,1.3694568083645753,6,2,6,6,18,8.0,0.01,6,false,1,true
366.0,800.0,266.6666666666667,0.0,1.8547892584390377,1.3513947238171495,true,3,5.6559201766503975e-12,0.8982530713363303,0.898648592370069,0.021282694257389875,0.5476044276206512,5.533205656170967,5.446595247048521,1.4556313265253824,1.4264789993290983,2.1969464797387315,2.090184850258768,0.6032844346346515,0.7329209484459699,0.4551772240345716,0.47842658503442814,1.6575929074079279,1.3644036265034098,6,2,6,6,18,8.0,0.01,6,false,1,true
367.0,800.0,266.6666666666667,0.0,1.859856988653352,1.3513947238171495,true,3,1.0413003792564268e-11,0.8988101562826982,0.8992003015636124,0.02118268848630836,0.5448616888702958,5.564212303822058,5.478363205030257,1.4695016033620587,1.4405018690230207,2.198110066495836,2.092249566490266,0.6054150002448198,0.7356115008059151,0.4549362724106765,0.47795445439020595,1.6517595361786817,1.359413221387143,6,2,6,6,18,8.0,0.01,6,false,1,true
368.0,800.0,266.6666666666667,0.0,1.8649247188676663,1.3513947238171495,true,3,7.123190925995004e-12,0.8993629172674434,0.8997477646558536,0.021083551128125613,0.542142900075292,5.595268374211033,5.510171500752034,1.4834397971332274,1.454591690774879,2.1993300328123615,2.0945377860084387,0.60755378811259,0.7383245267320018,0.4546839196849708,0.47743230352778704,1.6459448028569992,1.3544179609286928,6,2,6,6,18,8.0,0.01,6,false,1,true
369.0,800.0,266.6666666666667,0.0,1.8699924490819806,1.3513947238171495,true,3,2.0168755554550444e-11,0.8999113977868537,0.9002910239203151,0.020985271476934318,0.5394477886604373,5.626373356579152,5.542019755041959,1.4974457651155024,1.4687483250322468,2.200572334009664,2.0967106024104467,0.6096996013020103,0.74103198098197,0.45442723447217903,0.47693754152355,1.640151966418389,1.349469423269508,6,2,6,6,18,8.0,0.01,6,false,1,true
370.0,800.0,266.6666666666667,0.0,1.875060179296295,1.3513947238171495,true,3,1.3145040611561853e-12,0.9004556407951039,0.9008301211096814,0.02088783900716068,0.5367760857759877,5.657526741080044,5.573907587488617,1.5115193624965226,1.482971630285095,2.2017801207422205,2.099005630566422,0.6118463576751194,0.7437563790269224,0.45417795836166414,0.47641606360538796,1.63439724279765,1.3445262833353153,6,2,6,6,18,8.0,0.01,6,false,1,true
371.0,800.0,266.6666666666667,0.0,1.8801279095106094,1.3513947238171495,true,3,1.580957587066223e-12,0.9009956887125163,0.901365097463639,0.020791243369574292,0.5341275262409776,5.688728018809549,5.605834616507508,1.525660442399379,1.4972614630838987,2.2030370770908667,2.101169874287782,0.6140069176990764,0.7464835652684879,0.4539188243352265,0.47592534627356714,1.628646145791631,1.3396142212994733,6,2,6,6,18,8.0,0.01,6,false,1,true
372.0,800.0,266.6666666666667,0.0,1.8851956397249237,1.3513947238171495,true,3,1.872280108727864e-12,0.9015315834339253,0.9018959937168278,0.02069547438740536,0.5315018484872923,5.719976681836155,5.63780045940743,1.539868855907387,1.5116176780583197,2.2043769824168615,2.103232370758661,0.616176495595473,0.7492008658465283,0.4536429149716524,0.47545863876148314,1.6229116286456202,1.3347555316424944,6,2,6,6,18,8.0,0.01,6,false,1,true
373.0,800.0,266.6666666666667,0.0,1.890263369939238,1.3513947238171495,true,3,2.858158154595003e-12,0.9020633663367507,0.9024228501065124,0.02060052205256895,0.528898794504612,5.751272223230313,5.669804732455243,1.5541444520886383,1.526040127935863,2.205735350113609,2.1055454391519786,0.6183537938162674,0.7519466021437297,0.4533635460611781,0.47493631882993514,1.6171971612373284,1.3298816659974169,6,2,6,6,18,8.0,0.01,6,false,1,true
374.0,800.0,266.6666666666667,0.0,1.8953311001535522,1.3513947238171495,true,3,2.5778490453376435e-11,0.9025910782889702,0.9029457063801604,0.02050637652199216,0.5263181097861718,5.78261413709341,5.701847050939812,1.5684870780205686,1.5405286635607827,2.2071634960144952,2.107772663909256,0.6205402114398583,0.754684646380027,0.4530701970224288,0.4744344668296979,1.611499112490502,1.325056770131299,6,2,6,6,18,8.0,0.01,6,false,1,true
375.0,800.0,266.6666666666667,0.0,1.9003988303678665,1.3513947238171495,true,3,5.446310069601168e-12,0.9031147596569326,0.9034646018028709,0.020413028114040305,0.5237595432753381,5.814001918586249,5.733927029234849,1.5828965788144944,1.5550831339131257,2.2085675090306927,2.110198240769511,0.6227314610646033,0.7574470265713001,0.4527821748309995,0.47388912599763006,1.6058286155808308,1.3202243390229584,6,2,6,6,18,8.0,0.01,6,false,1,true
376.0,800.0,266.6666666666667,0.0,1.9054665605821808,1.3513947238171495,true,3,1.3773870932709542e-11,0.9036344503128166,0.9039795751644607,0.02032046730504253,0.5212228473130699,5.845435063956129,5.766044280859857,1.5973727976397758,1.569703386127619,2.2100984168696,2.1125749829696283,0.6249332483165554,0.760205878720537,0.452468538218496,0.4733559793434213,1.6001709025624722,1.3154331319866244,6,2,6,6,18,8.0,0.01,6,false,1,true
377.0,800.0,266.6666666666667,0.0,1.9105342907964953,1.3513947238171495,true,3,1.0043521569969016e-11,0.904150189642247,0.9044906647867098,0.02022868472590638,0.5187077775860787,5.876913070564618,5.79819841854128,1.611915575748368,1.5843892655131318,2.211625067010339,2.114964267779599,0.6271405218328981,0.7629692523226501,0.4521562062740561,0.47282122692779704,1.5945389672435333,1.3106688073677608,6,2,6,6,18,8.0,0.01,6,false,1,true
378.0,800.0,266.6666666666667,0.0,1.9156020210108096,1.3513947238171495,true,3,1.319122588938626e-11,0.9046620165518059,0.9049979085305152,0.020137671158823124,0.5162140930757808,5.908435436914945,5.830389054272696,1.6265247524993909,1.5991406155723191,2.2131556016675495,2.1173970710821424,0.6293553720572953,0.7657471566449855,0.4518435121536545,0.47227797452696385,1.588927407946177,1.305914088380505,6,2,6,6,18,8.0,0.01,6,false,1,true
379.0,800.0,266.6666666666667,0.0,1.9206697512251238,1.3513947238171495,true,3,2.8105517912990763e-11,0.9051699694759126,0.9055013438024214,0.020047417534065495,0.513741556008193,5.940001662676911,5.862615799372038,1.6412001653828838,1.6139572780206473,2.2147289480287085,2.1198768537089907,0.6315785846242984,0.7685323856127966,0.45152252192760767,0.4717255147393937,1.5833342427132187,1.3011813408522017,6,2,6,6,18,8.0,0.01,6,false,1,true
380.0,800.0,266.6666666666667,0.0,1.9257374814394381,1.3513947238171495,true,3,1.1819878409369267e-11,0.9056740863841267,0.9060010075615792,0.019957914926864453,0.5112899318044302,5.971611248713555,5.89487826454004,1.6559416500443407,1.6288390928063596,2.216320238661485,2.122360147733384,0.6338084516288587,0.771322646736672,0.45119833431830036,0.47117356640340685,1.5777637509093572,1.2964743149067657,6,2,6,6,18,8.0,0.01,6,false,1,true
381.0,800.0,266.6666666666667,0.0,1.9308052116537524,1.3513947238171495,true,3,2.7249313916399842e-12,0.9061744047879021,0.906496936326166,0.019869154554372236,0.5088589890321061,6.003263697105563,5.927176059915935,1.6707490403085468,1.6437858981298943,2.2180070556710416,2.124830133763482,0.6360485185720358,0.7741117290086609,0.45085519337875024,0.4706258557378458,1.5722071049627715,1.2918031887730406,6,2,6,6,18,8.0,0.01,6,false,1,true
382.0,800.0,266.6666666666667,0.0,1.9358729418680667,1.3513947238171495,true,3,7.551292924290465e-12,0.9066709617476155,0.9069891661800858,0.019781127772700597,0.5064484993573668,6.034958511176904,5.959508795133834,1.6856221682039574,1.6587975304640397,2.219662101866725,2.1273955816685435,0.6382930084946683,0.7769161772403861,0.450519022313804,0.47005832324596974,1.566678604796833,1.2871401436793475,6,2,6,6,18,8.0,0.01,6,false,1,true
383.0,800.0,266.6666666666667,0.0,1.940940672082381,1.3513947238171495,true,3,7.66320340517268e-12,0.9071637938791226,0.9074777327792046,0.01969382607404014,0.5040582374977935,6.066695195518482,5.991876079376684,1.7005608639864844,1.6738738245736084,2.2214409943752336,2.1297263296542486,0.6405509952655637,0.779701299195173,0.45015825427370565,0.46954389682656805,1.5611559538447266,1.2825424313544493,6,2,6,6,18,8.0,0.01,6,false,1,true
384.0,800.0,266.6666666666667,0.0,1.9460084022966952,1.3513947238171495,true,3,1.1677769862217247e-11,0.9076529373601352,0.9079626713574172,0.019607241083854726,0.5016879811760558,6.098473256011104,6.024277521428946,1.7155649561631026,1.6890146135351072,2.223191855099698,2.132373999597029,0.6428103452909899,0.7825215538413435,0.44980373497956855,0.46896088593697804,1.5556688023546292,1.2779200714549908,6,2,6,6,18,8.0,0.01,6,false,1,true
385.0,800.0,266.6666666666667,0.0,1.9510761325110098,1.3513947238171495,true,3,3.285904881522583e-11,0.9081384279370538,0.9084440167331693,0.0195213645581419,0.49933751107413027,6.130292199850323,6.056712729730763,1.7306342715162848,1.7042197287573746,2.2249310564617812,2.1348919604710086,0.6450752716698691,0.785336981685819,0.4494521289078773,0.46840777824624713,1.5502066873705416,1.2733387365171336,6,2,6,6,18,8.0,0.01,6,false,1,true
386.0,800.0,266.6666666666667,0.0,1.956143862725324,1.3513947238171495,true,3,1.1727507853720454e-11,0.9086203009308607,0.9089218033150548,0.019436188380772847,0.49700661078849123,6.162151535567427,6.0891813124276775,1.7457686351270705,1.7194890000009768,2.2267199157358473,2.137306813906157,0.6473470557308965,0.7881386045047618,0.44909105673020294,0.4678785439196692,1.5447664296100578,1.2688123564615443,6,2,6,6,18,8.0,0.01,6,false,1,true
387.0,800.0,266.6666666666667,0.0,1.9612115929396383,1.3513947238171495,true,3,4.689582056016661e-12,0.9090985912436628,0.9093960651080626,0.019351704560891577,0.49469506678578695,6.194050773053069,6.121682877422623,1.760967870399251,1.7348222553988748,2.2285254343211887,2.1399967278556824,0.649628436146843,0.7909796359268628,0.4487272097500656,0.4672904341316536,1.5393414825424276,1.2642550510522423,6,2,6,6,18,8.0,0.01,6,false,1,true
388.0,800.0,266.6666666666667,0.0,1.9662793231539526,1.3513947238171495,true,3,3.2599700716673397e-11,0.9095733333644846,0.9098668357190859,0.019267905230387395,0.49240266835941304,6.225989423577835,6.154217032424249,1.776231799082459,1.750219321476112,2.2303737105761794,2.142567684089641,0.6519165185864743,0.7938113005842731,0.44835535644009494,0.4667297128701405,1.5339387352360114,1.259745230716626,6,2,6,6,18,8.0,0.01,6,false,1,true
389.0,800.0,266.6666666666667,0.0,1.9713470533682669,1.3513947238171495,true,3,1.7893242443278723e-11,0.9100445613753853,0.9103341483627561,0.01918478264142642,0.49012920758665457,6.257966999814107,6.186783384996167,1.7915602412958587,1.7656800231702294,2.2322618724409695,2.1452732815774795,0.6542108958516123,0.7966603424609994,0.447976114427159,0.4661410779631171,1.5285590722212907,1.2552400900374368,6,2,6,6,18,8.0,0.01,6,false,1,true
390.0,800.0,266.6666666666667,0.0,1.9764147835825812,1.3513947238171495,true,3,3.452882424426207e-11,0.9105123089574616,0.9107980358671723,0.019102329164045296,0.4878744792865106,6.289983015857481,6.219381542605233,1.8069530155517501,1.7812041838517227,2.2341696831608484,2.147956768609447,0.6565120491226994,0.7995123161095736,0.44759357695035257,0.4655587182266169,1.5232012898107588,1.2507624708847505,6,2,6,6,18,8.0,0.01,6,false,1,true
391.0,800.0,266.6666666666667,0.0,1.9814825137968954,1.3513947238171495,true,3,1.8886225916503463e-11,0.9109766093962852,0.9112585306790711,0.019020537283810226,0.48563828097834405,6.322036987245742,6.252011112666994,1.8224099387783164,1.7967916253437521,2.2361610978436266,2.150625248643971,0.6588248684832771,0.802361975660576,0.44719497220675175,0.464981056383732,1.5178540577895365,1.2463202772996698,6,2,6,6,18,8.0,0.01,6,false,1,true
392.0,800.0,266.6666666666667,0.0,1.98655024401121,1.3513947238171495,true,3,2.3923973913042573e-11,0.9114374955878493,0.911715664869509,0.018939399599527472,0.48342041284100634,6.354128430980036,6.284671702592718,1.8379308263432839,1.8124421679428844,2.238156089632079,2.1532568503360188,0.6611425204413857,0.8052141879083838,0.4467963626988973,0.46441278003780584,1.5125331816994458,1.2419055886205754,6,2,6,6,18,8.0,0.01,6,false,1,true
393.0,800.0,266.6666666666667,0.0,1.9916179742255242,1.3513947238171495,true,3,4.9105608468380524e-11,0.9118950000438081,0.9121694701388464,0.018858908821017557,0.4812206776728059,6.386256865542951,6.317362919833081,1.853515492076479,1.8281556304388333,2.240152644750602,2.1560055971640852,0.663462932597247,0.8080730378956761,0.4463981516363725,0.4638206882743514,1.507243209632401,1.237511899424495,6,2,6,6,18,8.0,0.01,6,false,1,true
394.0,800.0,266.6666666666667,0.0,1.9966857044398385,1.3513947238171495,true,3,2.4158453015843406e-11,0.9123491548974337,0.9126199778224505,0.018779057766935073,0.4790388808518824,6.418421810919679,6.35008437192437,1.8691637482936576,1.8439318301355934,2.2421723267854112,2.1586566491822055,0.6657906904693973,0.8109317455977381,0.4459960494801459,0.4632510688435997,1.501973539604433,1.233149405518586,6,2,6,6,18,8.0,0.01,6,false,1,true
395.0,800.0,266.6666666666667,0.0,2.0017534346541526,1.3513947238171495,true,3,9.64561763794336e-12,0.9127999919083888,0.9130672188952238,0.018699839362654146,0.47687483029754235,6.450622788614092,6.382835666529183,1.8848754058183927,1.8597705828707107,2.244296076227169,2.1614492893655526,0.6681280430444896,0.8138034915620853,0.4455740089699196,0.46265253823906677,1.496719095105265,1.228797873649464,6,2,6,6,18,8.0,0.01,6,false,1,true
396.0,800.0,266.6666666666667,0.0,2.0068211648684673,1.3513947238171495,true,3,1.2153833495176514e-11,0.913247542468481,0.913511223977116,0.01862124663819383,0.4747283364319029,6.482859321668964,6.415616411480881,1.9006502740056883,1.8756717030364118,2.2463718511540867,2.1640418521092064,0.6704690921974946,0.8166656024964123,0.44516227332809755,0.4620982718173123,1.4914930630470258,1.2244913915109987,6,2,6,6,18,8.0,0.01,6,false,1,true
397.0,800.0,266.6666666666667,0.0,2.0118888950827816,1.3513947238171495,true,3,2.1472601474670228e-11,0.9136918376063725,0.913952023337599,0.018543272726204162,0.47259921214244077,6.515130934681679,6.448426214823024,1.9164881607638464,1.8916350035990377,2.248473530025429,2.166811217707123,0.6728172844824549,0.8195537563101437,0.44474617408046185,0.46150767165502327,1.486287619333711,1.2201762145564128,6,2,6,6,18,8.0,0.01,6,false,1,true
398.0,800.0,266.6666666666667,0.0,2.016956625297096,1.3513947238171495,true,3,2.5075053144973936e-11,0.9141329079932563,0.9143896469011092,0.018465910859989644,0.47048727274483876,6.547437153824125,6.481264684852684,1.932388872578073,1.9076602961203655,2.250640562350817,2.169493437063029,0.6751756675164344,0.8224327413216767,0.4443179496220799,0.46093709384701287,1.481096028946658,1.2159048998863626,6,2,6,6,18,8.0,0.01,6,false,1,true
399.0,800.0,266.6666666666667,0.0,2.02202435551141,1.3513947238171495,true,3,1.6569856597925536e-11,0.914570783947211,0.9148241242511796,0.018389154371593382,0.4683923359467938,6.579777506856762,6.514131430157402,1.9483522145318148,1.923747390776687,2.2527636021281077,2.17233789754965,0.6775364483927088,0.8253332581013002,0.443899217412486,0.46033354255246306,1.4759353572376186,1.2116317744186451,6,2,6,6,18,8.0,0.01,6,false,1,true
400.0,800.0,266.6666666666667,0.0,2.0270920857257244,1.3513947238171495,true,3,2.8258284601179184e-11,0.9150054954385388,0.9152554846355535,0.018312996689916032,0.46631422181210497,6.61215152314696,6.547026059656098,1.964377990329857,1.9398960963797895,2.254956160488089,2.175165256075685,0.6799046128385781,0.8282338885710067,0.4434676015091789,0.45973518435291016,1.470794551348953,1.207388412620196,6,2,6,6,18,8.0,0.01,6,false,1,true
