center_xi,scenario,sigma_grid_n,adaptive_refinement,species,xi,process,apply_s_cut_requested,apply_s_cut_effective,disabled_by_scenario,sigma_cutoff,cache_n_points,cache_s_min,cache_s_max,cache_sigma_min,cache_sigma_max,cache_sigma_mean,s_peak,s_peak_minus_bo,cache_asym_enabled,cache_asym_s0,cache_asym_A,s_bo,s_up,rate
0.1,baseline,128,true,u,0.1,udbar_to_udbar,true,true,false,3.0522942112582996,128,6.032173395242365,42.93229708838156,0.030383175400971626,0.3547650678911475,0.262375572431044,11.909581289867248,5.877407930290051,false,0.0,0.0,6.032173359577197,43.2981731679009,0.2811299364306195
0.1,baseline,128,true,u,0.1,subar_to_subar,true,true,false,3.0522942112582996,128,13.21009843000447,51.14198883400989,0.026639105646769946,0.3625126865762161,0.25918185528619797,19.29422663713176,6.084142096032242,false,0.0,0.0,13.21008454109952,51.508789687921144,0.22274201188426376
0.1,baseline,128,true,u,0.1,ssbar_to_uubar,true,true,false,3.0522942112582996,128,23.16581301797562,43.29675715430008,0.19915844355529666,3139.4968747846556,24.793968982501664,23.16581301797562,3.5665173925281124e-8,false,0.0,0.0,23.165812982310445,43.2981731679009,2.6250667086234887
0.1,baseline,128,true,u,0.1,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,6.032173395242365,42.93229708838156,0.0961722949879596,0.133267140846343,0.11350854021471404,42.93229708838156,36.90012372880436,false,0.0,0.0,6.032173359577197,43.2981731679009,0.15080740799361406
0.1,baseline,128,true,u,0.1,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,13.21009843000447,51.14198883400989,0.12258694632092623,0.27304677880485434,0.1920763313434588,15.33037022184432,2.1202856807448,false,0.0,0.0,13.21008454109952,51.508789687921144,0.19569680006589285
0.1,baseline,128,true,u,0.1,dubar_to_dubar,true,true,false,3.0522942112582996,128,6.032173395242365,42.93229708838156,0.030383175400971626,0.35476506789114737,0.262375572431044,11.909581289867248,5.877407930290051,false,0.0,0.0,6.032173359577197,43.2981731679009,0.2811299364306195
0.1,baseline,128,true,u,0.1,uubar_to_ssbar,true,true,false,3.0522942112582996,128,23.170110627586745,42.93229708838156,0.00226166400131264,0.10659229773424601,0.056837480010362894,42.93229708838156,19.766484106071115,false,0.0,0.0,23.165812982310445,43.2981731679009,0.03396442585975707
0.1,baseline,128,true,u,0.1,us_to_us,true,true,false,3.0522942112582996,128,13.21009843000447,51.14198883400989,0.12258694632092623,0.27304677880485434,0.1920763313434588,15.33037022184432,2.1202856807448,false,0.0,0.0,13.21008454109952,51.508789687921144,0.19569680006589285
0.1,baseline,128,true,u,0.1,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,23.16581301797562,60.06593671111479,0.1671099828785501,0.4153620480156134,0.3313482331417605,29.215123526037562,6.049310543727117,false,0.0,0.0,23.165812982310445,60.43181279063414,0.2595366142303746
0.1,baseline,128,true,u,0.1,uubar_to_ddbar,true,true,false,3.0522942112582996,128,6.032173395242365,42.93229708838156,0.14074710223755194,0.2651166765345207,0.1971175782385146,6.710472728335004,0.6782993687578056,false,0.0,0.0,6.0321733595771985,43.2981731679009,0.23119250071481542
0.1,baseline,128,true,u,0.1,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,23.16581301797562,60.06593671111479,0.0700594043713805,0.11665254402579342,0.07906530195619034,60.06593671111479,36.900123728804346,false,0.0,0.0,23.165812982310445,60.43181279063414,0.07957497942541941
0.1,baseline,128,true,u,0.1,usbar_to_usbar,true,true,false,3.0522942112582996,128,13.21009843000447,51.14198883400989,0.026639105646769936,0.3625126865762167,0.2591818552860517,19.29422663713176,6.084142096032242,false,0.0,0.0,13.21008454109952,51.508789687921144,0.22274201188424597
0.1,baseline,128,true,u,0.1,uu_to_uu,true,true,false,3.0522942112582996,128,6.032173395242365,42.93229708838156,0.0961722949879596,0.133267140846343,0.11350854021471404,42.93229708838156,36.90012372880436,false,0.0,0.0,6.032173359577197,43.2981731679009,0.15080740799361406
0.1,baseline,128,true,u,0.12,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,6.153449964320539,43.053573657459715,0.057070440106179274,0.16348085748407892,0.15242600716744176,10.362088117474874,4.2086381888195055,false,0.0,0.0,6.153449928655369,43.419449736979075,0.19484712715861957
0.1,baseline,128,true,u,0.12,uubar_to_uubar,true,true,false,3.0522942112582996,128,6.1534499643205365,43.053573657459715,0.1726254060177389,0.9193059078407261,0.36363707277151786,6.1534499643205365,3.5665167708032186e-8,false,0.0,0.0,6.153449928655369,43.419449736979075,0.41286913893957855
0.1,baseline,128,true,u,0.12,ud_to_ud,true,true,false,3.0522942112582996,128,6.153449964320539,43.053573657459715,0.057070440106179274,0.16348085748407892,0.15242600716744176,10.362088117474874,4.2086381888195055,false,0.0,0.0,6.153449928655369,43.419449736979075,0.19484712715861957
0.1,baseline,128,true,u,0.12,ss_to_ss,true,true,false,3.0522942112582996,128,23.285698049521397,60.185821742660586,0.0700125396450603,0.11653877892065784,0.07899754657678813,60.185821742660586,36.90012372880436,false,0.0,0.0,23.285698013856226,60.551697822179925,0.07946549438130755
