target_id,target_kind,xi,T_MeV,target_mu_MeV,cep_T_low_MeV,cep_T_high_MeV,distance_below_CEP_MeV,grid_status,grid_unresolved,boundary_row_present,priority,reason,reason_detail,diagnostic_count,representative_xi,pilot_selection,rank_within_xi
maxwell_xi_0p3125_T_115,maxwell_fixed_xi_T,0.3125,115.0,332.095662670142,117.765625,117.8359375,2.765625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p3125_T_111,maxwell_fixed_xi_T,0.3125,111.0,336.457822806596,117.765625,117.8359375,6.765625,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p3125_T_115p5,maxwell_fixed_xi_T,0.3125,115.5,331.5213410690036,117.765625,117.8359375,2.265625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p3125_T_114,maxwell_fixed_xi_T,0.3125,114.0,333.2246363661162,117.765625,117.8359375,3.765625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p3125_T_113,maxwell_fixed_xi_T,0.3125,113.0,334.327693311126,117.765625,117.8359375,4.765625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p3125_T_112,maxwell_fixed_xi_T,0.3125,112.0,335.40527680527845,117.765625,117.8359375,5.765625,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p31875_T_117,maxwell_fixed_xi_T,0.31875,117.0,330.05856792067163,117.5,117.5625,0.5,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,1
maxwell_xi_0p31875_T_116,maxwell_fixed_xi_T,0.31875,116.0,331.23844927681057,117.5,117.5625,1.5,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,3,False,full_only,2
maxwell_xi_0p31875_T_116p5,maxwell_fixed_xi_T,0.31875,116.5,330.6518607251264,117.5,117.5625,1.0,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,3
maxwell_xi_0p31875_T_115,maxwell_fixed_xi_T,0.31875,115.0,332.3916708559393,117.5,117.5625,2.5,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,4
maxwell_xi_0p31875_T_111,maxwell_fixed_xi_T,0.31875,111.0,336.7459409843376,117.5,117.5625,6.5,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p31875_T_117p5,maxwell_fixed_xi_T,0.31875,117.5,,117.5,117.5625,0.0,classification_changed_or_unresolved:valid->unknown,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,6
maxwell_xi_0p325_T_117p188,maxwell_fixed_xi_T,0.325,117.1875,,117.1875,117.25,0.0,classification_changed_or_unresolved:valid->unknown|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
maxwell_xi_0p325_T_117p125,maxwell_fixed_xi_T,0.325,117.125,,117.1875,117.25,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p325_T_117,maxwell_fixed_xi_T,0.325,117.0,330.3573594466917,117.1875,117.25,0.1875,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,3
maxwell_xi_0p325_T_116p5,maxwell_fixed_xi_T,0.325,116.5,330.94961051130304,117.1875,117.25,0.6875,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p325_T_115p5,maxwell_fixed_xi_T,0.325,115.5,332.1140566444441,117.1875,117.25,1.6875,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,5
maxwell_xi_0p325_T_114,maxwell_fixed_xi_T,0.325,114.0,333.811267130959,117.1875,117.25,3.1875,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,6
maxwell_xi_0p325_T_116,maxwell_fixed_xi_T,0.325,116.0,331.53515932350587,117.1875,117.25,1.1875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p325_T_115,maxwell_fixed_xi_T,0.325,115.0,332.6863463403041,117.1875,117.25,2.1875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p325_T_111,maxwell_fixed_xi_T,0.325,111.0,337.0327763836175,117.1875,117.25,6.1875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_0p325_T_114p5,maxwell_fixed_xi_T,0.325,114.5,333.2520540177314,117.1875,117.25,2.6875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p325_T_113p5,maxwell_fixed_xi_T,0.325,113.5,334.36402005416096,117.1875,117.25,3.6875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p325_T_113,maxwell_fixed_xi_T,0.325,113.0,334.9103715679404,117.1875,117.25,4.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p325_T_112,maxwell_fixed_xi_T,0.325,112.0,335.984058355579,117.1875,117.25,5.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,13
maxwell_xi_0p325_T_110,maxwell_fixed_xi_T,0.325,110.0,338.0569510554792,117.1875,117.25,7.1875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,14
maxwell_xi_0p3375_T_116p5,maxwell_fixed_xi_T,0.3375,116.5,,116.5,116.5625,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p3375_T_116,maxwell_fixed_xi_T,0.3375,116.0,,116.5,116.5625,0.5,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p3375_T_115,maxwell_fixed_xi_T,0.3375,115.0,,116.5,116.5625,1.5,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p3375_T_111,maxwell_fixed_xi_T,0.3375,111.0,337.6025898513357,116.5,116.5625,5.5,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p35_T_115p875,maxwell_fixed_xi_T,0.35,115.875,,115.875,115.9375,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p35_T_115p75,maxwell_fixed_xi_T,0.35,115.75,,115.875,115.9375,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p35_T_115p5,maxwell_fixed_xi_T,0.35,115.5,,115.875,115.9375,0.375,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p35_T_113,maxwell_fixed_xi_T,0.35,113.0,336.06010094397527,115.875,115.9375,2.875,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,2,False,full_only,4
maxwell_xi_0p35_T_111,maxwell_fixed_xi_T,0.35,111.0,338.1673549998503,115.875,115.9375,4.875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p3625_T_115p125,maxwell_fixed_xi_T,0.3625,115.125,,115.1875,115.25,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p3625_T_115,maxwell_fixed_xi_T,0.3625,115.0,,115.1875,115.25,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p3625_T_112p5,maxwell_fixed_xi_T,0.3625,112.5,337.16159878171794,115.1875,115.25,2.6875,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,3
maxwell_xi_0p3625_T_110,maxwell_fixed_xi_T,0.3625,110.0,,115.1875,115.25,5.1875,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,4
maxwell_xi_0p3625_T_112,maxwell_fixed_xi_T,0.3625,112.0,337.689620334235,115.1875,115.25,3.1875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p3625_T_111,maxwell_fixed_xi_T,0.3625,111.0,338.7271456835489,115.1875,115.25,4.1875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p3625_T_115p188,maxwell_fixed_xi_T,0.3625,115.1875,,115.1875,115.25,0.0,classification_changed_or_unresolved:unknown->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,7
maxwell_xi_0p375_T_114p5,maxwell_fixed_xi_T,0.375,114.5,,114.5,114.5625,0.0,classification_changed_or_unresolved:invalid->valid|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
maxwell_xi_0p375_T_114,maxwell_fixed_xi_T,0.375,114.0,,114.5,114.5625,0.5,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p375_T_113,maxwell_fixed_xi_T,0.375,113.0,337.18955837643716,114.5,114.5625,1.5,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,3
maxwell_xi_0p375_T_112,maxwell_fixed_xi_T,0.375,112.0,338.24815121539325,114.5,114.5625,2.5,rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p375_T_111,maxwell_fixed_xi_T,0.375,111.0,,114.5,114.5625,3.5,hybrid_stage_c_not_converged|interpolation_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,5
maxwell_xi_0p375_T_107,maxwell_fixed_xi_T,0.375,107.0,343.1792659725089,114.5,114.5625,7.5,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p375_T_112p5,maxwell_fixed_xi_T,0.375,112.5,337.72197054045387,114.5,114.5625,2.0,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_0p375_T_111p5,maxwell_fixed_xi_T,0.375,111.5,338.7681516399696,114.5,114.5625,3.0,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_0p375_T_110,maxwell_fixed_xi_T,0.375,110.0,340.29164223785574,114.5,114.5625,4.5,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p375_T_109,maxwell_fixed_xi_T,0.375,109.0,341.27742368898737,114.5,114.5625,5.5,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p375_T_108,maxwell_fixed_xi_T,0.375,108.0,342.23981783253566,114.5,114.5625,6.5,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p38125_T_114p125,maxwell_fixed_xi_T,0.38125,114.125,,114.1875,114.25,0.0625,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
maxwell_xi_0p38125_T_114,maxwell_fixed_xi_T,0.38125,114.0,,114.1875,114.25,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p38125_T_112p5,maxwell_fixed_xi_T,0.38125,112.5,338.00032132456454,114.1875,114.25,1.6875,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,2,False,full_only,3
maxwell_xi_0p38125_T_110,maxwell_fixed_xi_T,0.38125,110.0,340.5655015376722,114.1875,114.25,4.1875,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_0p38125_T_112,maxwell_fixed_xi_T,0.38125,112.0,338.5255796697761,114.1875,114.25,2.1875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,5
maxwell_xi_0p38125_T_111,maxwell_fixed_xi_T,0.38125,111.0,339.5576537399432,114.1875,114.25,3.1875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p38125_T_107,maxwell_fixed_xi_T,0.38125,107.0,343.4480053974627,114.1875,114.25,7.1875,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p38125_T_114p188,maxwell_fixed_xi_T,0.38125,114.1875,,114.1875,114.25,0.0,classification_changed_or_unresolved:valid->unknown,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,8
maxwell_xi_0p3875_T_113p75,maxwell_fixed_xi_T,0.3875,113.75,,113.8125,113.875,0.0625,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
maxwell_xi_0p3875_T_113p5,maxwell_fixed_xi_T,0.3875,113.5,,113.8125,113.875,0.3125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p3875_T_113,maxwell_fixed_xi_T,0.3875,113.0,337.7468817942146,113.8125,113.875,0.8125,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,3
maxwell_xi_0p3875_T_112p5,maxwell_fixed_xi_T,0.3875,112.5,338.2774463821019,113.8125,113.875,1.3125,rho:geometry_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,4
maxwell_xi_0p3875_T_112,maxwell_fixed_xi_T,0.3875,112.0,338.80180635876116,113.8125,113.875,1.8125,rho:geometry_tolerance_exceeded|rho:rho_geometry_not_converged|temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,3,False,full_only,5
maxwell_xi_0p3875_T_111p5,maxwell_fixed_xi_T,0.3875,111.5,339.31999959197435,113.8125,113.875,2.3125,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,6
maxwell_xi_0p3875_T_109,maxwell_fixed_xi_T,0.3875,109.0,,113.8125,113.875,4.8125,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,7
maxwell_xi_0p3875_T_111,maxwell_fixed_xi_T,0.3875,111.0,339.8320871260251,113.8125,113.875,2.8125,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p3875_T_107,maxwell_fixed_xi_T,0.3875,107.0,343.7155831942778,113.8125,113.875,6.8125,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_0p3875_T_110,maxwell_fixed_xi_T,0.3875,110.0,340.8381708296405,113.8125,113.875,3.8125,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p3875_T_108,maxwell_fixed_xi_T,0.3875,108.0,342.7794662504366,113.8125,113.875,5.8125,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,11
maxwell_xi_0p3875_T_106,maxwell_fixed_xi_T,0.3875,106.0,344.62925140402984,113.8125,113.875,7.8125,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,12
maxwell_xi_0p3875_T_113p812,maxwell_fixed_xi_T,0.3875,113.8125,,113.8125,113.875,0.0,classification_changed_or_unresolved:valid->unknown,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,13
maxwell_xi_0p39375_T_113p438,maxwell_fixed_xi_T,0.39375,113.4375,,113.4375,113.5625,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p39375_T_113p375,maxwell_fixed_xi_T,0.39375,113.375,,113.4375,113.5625,0.0625,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,2
maxwell_xi_0p39375_T_113p25,maxwell_fixed_xi_T,0.39375,113.25,,113.4375,113.5625,0.1875,geometry_tolerance_exceeded|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,3
maxwell_xi_0p39375_T_113,maxwell_fixed_xi_T,0.39375,113.0,338.02371940486563,113.4375,113.5625,0.4375,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,4
maxwell_xi_0p39375_T_112p5,maxwell_fixed_xi_T,0.39375,112.5,338.55338001750397,113.4375,113.5625,0.9375,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,5
maxwell_xi_0p39375_T_111p5,maxwell_fixed_xi_T,0.39375,111.5,,113.4375,113.5625,1.9375,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,6
maxwell_xi_0p39375_T_109,maxwell_fixed_xi_T,0.39375,109.0,342.0902532662443,113.4375,113.5625,4.4375,rho:rho_geometry_not_converged,True,True,1,rho_geometry,rho geometry status,1,False,full_only,7
maxwell_xi_0p39375_T_112,maxwell_fixed_xi_T,0.39375,112.0,339.07683050234925,113.4375,113.5625,1.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p39375_T_111,maxwell_fixed_xi_T,0.39375,111.0,340.1053290994182,113.4375,113.5625,2.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_0p39375_T_107,maxwell_fixed_xi_T,0.39375,107.0,343.98200868040874,113.4375,113.5625,6.4375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,10
maxwell_xi_0p4_T_113p062,maxwell_fixed_xi_T,0.4,113.0625,,113.1328125,113.203125,0.0703125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p4_T_113,maxwell_fixed_xi_T,0.4,113.0,,113.1328125,113.203125,0.1328125,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,2
maxwell_xi_0p4_T_112p5,maxwell_fixed_xi_T,0.4,112.5,338.82810917724555,113.1328125,113.203125,0.6328125,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,3
maxwell_xi_0p4_T_112,maxwell_fixed_xi_T,0.4,112.0,339.35066790278677,113.1328125,113.203125,1.1328125,rho:geometry_tolerance_exceeded|temperature:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,2,False,full_only,4
maxwell_xi_0p4_T_111p5,maxwell_fixed_xi_T,0.4,111.5,339.8670592140316,113.1328125,113.203125,1.6328125,rho:geometry_tolerance_exceeded,True,True,1,rho_geometry,rho geometry status,1,False,full_only,5
maxwell_xi_0p4_T_108,maxwell_fixed_xi_T,0.4,108.0,,113.1328125,113.203125,5.1328125,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,6
maxwell_xi_0p4_T_111,maxwell_fixed_xi_T,0.4,111.0,340.37738886750253,113.1328125,113.203125,2.1328125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,7
maxwell_xi_0p4_T_110,maxwell_fixed_xi_T,0.4,110.0,341.37997755068454,113.1328125,113.203125,3.1328125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,8
maxwell_xi_0p4_T_107,maxwell_fixed_xi_T,0.4,107.0,344.2472908825305,113.1328125,113.203125,6.1328125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,9
maxwell_xi_0p4_T_113p133,maxwell_fixed_xi_T,0.4,113.1328125,,113.1328125,113.203125,0.0,classification_changed_or_unresolved:unknown->unknown,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,10
maxwell_xi_0p4125_T_112p375,maxwell_fixed_xi_T,0.4125,112.375,,112.375,112.4375,0.0,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p4125_T_112p25,maxwell_fixed_xi_T,0.4125,112.25,,112.375,112.4375,0.125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p4125_T_112,maxwell_fixed_xi_T,0.4125,112.0,,112.375,112.4375,0.375,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p4125_T_108,maxwell_fixed_xi_T,0.4125,108.0,,112.375,112.4375,4.375,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,4
maxwell_xi_0p4125_T_106,maxwell_fixed_xi_T,0.4125,106.0,,112.375,112.4375,6.375,hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,5
maxwell_xi_0p4125_T_107,maxwell_fixed_xi_T,0.4125,107.0,344.7744769477614,112.375,112.4375,5.375,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p425_T_111p688,maxwell_fixed_xi_T,0.425,111.6875,,111.6875,111.75,0.0,classification_changed_or_unresolved:valid->unknown|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
maxwell_xi_0p425_T_111p625,maxwell_fixed_xi_T,0.425,111.625,,111.6875,111.75,0.0625,geometry_tolerance_exceeded|hybrid_stage_c_not_converged|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,3,False,input_incomplete,2
maxwell_xi_0p425_T_111p5,maxwell_fixed_xi_T,0.425,111.5,,111.6875,111.75,0.1875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,3
maxwell_xi_0p425_T_111,maxwell_fixed_xi_T,0.425,111.0,,111.6875,111.75,0.6875,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,4
maxwell_xi_0p425_T_104,maxwell_fixed_xi_T,0.425,104.0,347.9443838411497,111.6875,111.75,7.6875,rho:rho_geometry_not_converged|xi:interpolation_tolerance_exceeded,True,True,1,mixed_geometry_interpolation,rho plus interpolation status,1,False,full_only,5
maxwell_xi_0p425_T_107,maxwell_fixed_xi_T,0.425,107.0,345.29719413031864,111.6875,111.75,4.6875,temperature:interpolation_tolerance_exceeded|xi:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,6
maxwell_xi_0p425_T_109,maxwell_fixed_xi_T,0.425,109.0,343.4218624187632,111.6875,111.75,2.6875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,7
maxwell_xi_0p425_T_108,maxwell_fixed_xi_T,0.425,108.0,344.3708806061687,111.6875,111.75,3.6875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,8
maxwell_xi_0p425_T_106,maxwell_fixed_xi_T,0.425,106.0,346.2012562922183,111.6875,111.75,5.6875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,9
maxwell_xi_0p425_T_105,maxwell_fixed_xi_T,0.425,105.0,347.0835081014685,111.6875,111.75,6.6875,xi:interpolation_tolerance_exceeded,True,True,3,xi_interpolation,xi interpolation status,0,False,full_only,10
maxwell_xi_0p43125_T_111p25,maxwell_fixed_xi_T,0.43125,111.25,,111.3125,111.375,0.0625,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,1
maxwell_xi_0p43125_T_111,maxwell_fixed_xi_T,0.43125,111.0,,111.3125,111.375,0.3125,geometry_tolerance_exceeded,True,False,1,input_incomplete,missing boundary row; rho geometry status,1,False,input_incomplete,2
maxwell_xi_0p43125_T_107,maxwell_fixed_xi_T,0.43125,107.0,345.5569031194658,111.3125,111.375,4.3125,temperature:interpolation_tolerance_exceeded,True,True,2,temperature_interpolation,temperature interpolation status,1,False,full_only,3
maxwell_xi_0p43125_T_111p312,maxwell_fixed_xi_T,0.43125,111.3125,,111.3125,111.375,0.0,classification_changed_or_unresolved:invalid->valid,True,False,4,input_incomplete,missing boundary row; no actionable unresolved component,1,False,input_incomplete,4
maxwell_xi_0p4375_T_110p938,maxwell_fixed_xi_T,0.4375,110.9375,,110.9375,111.0,0.0,classification_changed_or_unresolved:invalid->valid|rho_geometry_not_converged,True,False,1,input_incomplete,missing boundary row; rho geometry status,2,False,input_incomplete,1
