axis,xi,T_MeV,level,reason,bracket_semantics,summary_status,boundary_row_present,candidate_diagnostic_field_count,candidate_diagnostic_fields,left,right,midpoint,position_error_MeV,density_error,maxwell_area
rho,-0.1875,9.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03512113840207576,0.005099331995427807,4.27257068522123e-06
rho,-0.1875,11.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.013585781693109311,0.002732585160315855,2.4329349079624544e-06
rho,-0.1875,11.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1773851630339891,0.020581208337305066,3.1442268323949446e-06
rho,-0.1875,11.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.033580061231873515,0.005356397288534603,2.4329349079624544e-06
rho,-0.1875,13.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.011863725976070327,0.002822537788744495,4.397353441155221e-06
rho,-0.1875,13.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.17589490800935437,0.021361667358538568,3.4480363745870157e-06
rho,-0.1875,13.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03136912621613419,0.005538870794354971,4.397353441155221e-06
rho,-0.1875,15.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.009873973820162973,0.002889691797951707,1.3717680518926046e-06
rho,-0.1875,15.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.17256896385578102,0.021943458583260265,4.884460320288969e-07
rho,-0.1875,15.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.028654188438395067,0.005675354360918032,3.1049855106148223e-06
rho,-0.1875,17.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.007669690908642224,0.0029416989496496727,4.916190971451101e-07
rho,-0.1875,17.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.16777204344680285,0.022394225990440084,4.620220259751728e-06
rho,-0.1875,17.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.02552650764835107,0.0057813416201069525,2.6771120983839353e-07
rho,-0.1875,19.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.005283863044155623,0.002983099258905961,4.0911481371321305e-06
rho,-0.1875,19.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.16173256423138582,0.022754071847122193,1.4451236503027626e-06
rho,-0.1875,19.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.022049788286267358,0.00586601029826884,4.0911481371321305e-06
rho,-0.1875,21.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.002747199815814838,0.0029983280220350805,4.783236235171356e-06
rho,-0.1875,21.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.15464399082782165,0.023051984850195287,4.397468659766979e-06
rho,-0.1875,21.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.018266537357703783,0.0059357804971713795,4.6154833305729615e-06
rho,-0.1875,23.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.14594763339437122,0.023138458742897203,1.7683512951172098e-06
rho,-0.1875,23.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.014179874775152257,0.0059683261052385006,3.2568161967229034e-06
rho,-0.1875,25.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.13656448037454538,0.023216515874932384,4.559599844931872e-06
rho,-0.1875,25.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.00988295007709894,0.005999628223710433,4.524091774892047e-06
rho,-0.1875,27.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.12645984982759728,0.02326784359232789,2.8593288396751293e-06
rho,-0.1875,27.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.005957818832712292,0.004301308943678608,2.690044786298635e-06
rho,-0.1875,29.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.11581178688203408,0.023329360581149563,3.804733923936862e-06
rho,-0.1875,31.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.10495421293467189,0.023502551383225243,4.6050691269311494e-06
rho,-0.1875,33.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.09317844163058453,0.02356184487748085,3.915394738998601e-06
rho,-0.1875,35.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.08094567447869849,0.023646961249785735,2.9877696497947193e-06
rho,-0.1875,37.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.06816276296700607,0.023714320896519495,3.766022351630628e-06
rho,-0.1875,37.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.009301467275520281,0.011155961912946433,2.338861341362293e-06
rho,-0.1875,39.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.05491134715629187,0.023793812643736353,4.2015407162449003e-07
rho,-0.1875,39.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.004209257164234259,0.0031249999999998224,4.35262202422108e-06
rho,-0.1875,39.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0023393510816163143,0.00561747367576837,3.974295613677342e-06
rho,-0.1875,41.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.04171536359785932,0.021000073948105262,2.169045825249627e-06
rho,-0.1875,41.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0032673237697622426,0.0031249999999998224,4.1564931159871166e-06
rho,-0.1875,41.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0010587353812638867,0.0030042784233690334,2.777621382093371e-06
rho,-0.1875,43.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.031139332287750676,0.016210610110242336,3.7283421313698273e-06
rho,-0.1875,43.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0022578794017817927,0.0031249999999998224,2.6681589516974486e-06
rho,-0.1875,45.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.023361050146945672,0.011777933023492906,2.149590434188855e-06
rho,-0.1875,45.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0035832046029327103,0.003124999999999989,1.822984044417414e-06
rho,-0.1875,47.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.018181044588970963,0.007667880627981197,4.2594621356699565e-06
rho,-0.1875,49.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.015429735611235174,0.0038189008060849627,1.0533143775244384e-06
rho,-0.1875,55.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.014993621889914266,0.0025566807302718347,4.524280517101409e-07
rho,-0.1875,57.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.013776752913031487,0.003786941069449129,4.077813423215837e-06
rho,-0.1875,59.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.011796791906306225,0.004940715839457044,3.4967702676469425e-06
rho,-0.1875,61.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.009686154263135904,0.0036672966128590556,4.376455088721427e-06
rho,-0.1875,61.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.008693380435261133,0.010768317727257282,3.560087210230465e-06
rho,-0.1875,71.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.006949100923065998,0.0031573822088178105,2.0003759859726564e-06
rho,-0.1875,120.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0006375386076911127,0.0031249999999998224,2.9084309636134625e-06
rho,-0.1875,125.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.0008092913266182222,0.0031250000000000444,1.950284905246631e-06
rho,-0.1875,125.0,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.0004793155999323062,0.005910799091169983,1.950284905246631e-06
rho,-0.1875,128.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.00036549804775631856,0.0031249999999998224,4.5269188229533e-06
rho,-0.1875,135.5,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.00026300901106424135,0.0031250000000000444,4.294248375950018e-06
rho,-0.1875,135.5,4,hybrid_stage_c_not_converged,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",3.0,4.0,4.0,0.00011410743894657571,0.004304541884382562,3.99474777457314e-06
rho,-0.1875,136.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,7.354384820246196e-05,0.0031925607896732267,3.1201377238351683e-06
rho,-0.1875,136.5,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0003798262312670886,0.003440642661868498,4.90576280916312e-06
rho,-0.1875,137.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.0001392562438695677,0.0038439111433190565,2.7078016947711017e-06
rho,-0.1875,137.25,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,False,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.00011589252505928016,0.008164310670528252,3.858938310805437e-08
rho,-0.1875,137.3125,1,classification_changed_or_unresolved:unknown->valid,rho_refinement_level,partial_candidate_diagnostics,False,3,"left,right,midpoint",0.0,1.0,1.0,,,
rho,-0.175,1.0,3,rho_geometry_not_converged,rho_refinement_level,partial_candidate_diagnostics,False,3,"left,right,midpoint",2.0,3.0,3.0,,,
rho,-0.175,5.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.1546300213300924,0.014626004472070395,3.5442355664511843e-06
rho,-0.175,5.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03331831716650413,0.003969539228299002,3.2057323213944644e-06
rho,-0.175,7.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.16696040115806454,0.017779659691143805,3.1772195901967615e-06
rho,-0.175,7.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03449279580956954,0.004712348715075142,2.73687049248076e-06
rho,-0.175,9.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.014364865600839494,0.0026248682977743315,4.9782464802126155e-06
rho,-0.175,9.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.17220195825780138,0.01961524190284349,1.2473827684759964e-06
rho,-0.175,9.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03397406078124732,0.005136523426227818,4.9782464802126155e-06
rho,-0.175,11.0,0,ok,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,0.00625,0.003125,0.012959025498730625,0.002747745330241413,2.0841000552928904e-06
rho,-0.175,11.0,1,geometry_tolerance_exceeded,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",0.0,1.0,1.0,0.17295160760772887,0.02069058833122981,1.0788088198564194e-06
rho,-0.175,11.0,3,rho_geometry_not_converged,rho_refinement_level,complete_candidate_diagnostics,True,6,"left,right,midpoint,position_error_MeV,density_error,maxwell_area",2.0,3.0,3.0,0.03237030722351619,0.0053859088395759504,2.0841000552928904e-06
