target_id,xi,T_MeV,method,rho,muq_MeV,source_curve_sha256
xi_m0p10_T41,-0.1,41,production_hybrid,2.9125,367.873808,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.91875,368.120685,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.925,368.367433,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.93125,368.614049,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.9375,368.860528,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.94375,369.106868,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.95,369.353065,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.95625,369.599116,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.9625,369.845019,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.96875,370.090769,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.975,370.336364,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.98125,370.581801,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.9875,370.827078,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,2.99375,371.072191,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.0,371.317139,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.00625,371.561918,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.0125,371.806526,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.01875,372.050962,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.025,372.295221,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.03125,372.539303,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.0375,372.783206,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.04375,373.026926,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.05,373.270463,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.05625,373.513813,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.0625,373.756976,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.06875,373.999949,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.075,374.242731,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.08125,374.48532,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.0875,374.727714,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.09375,374.969912,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.1,375.211911,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.10625,375.453712,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.1125,375.695311,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.11875,375.936708,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.125,376.177902,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.13125,376.418891,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.1375,376.659673,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.14375,376.900248,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.15,377.140614,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.15625,377.38077,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.1625,377.620716,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.16875,377.860449,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.175,378.09997,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.18125,378.339276,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.1875,378.578368,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.19375,378.817243,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.2,379.055902,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.20625,379.294343,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.2125,379.532566,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.21875,379.770569,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.225,380.008353,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.23125,380.245915,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.2375,380.483256,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.24375,380.720375,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.25,380.957271,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.25625,381.193944,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.2625,381.430393,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.26875,381.666616,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.275,381.902615,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.28125,382.138388,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.2875,382.373935,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.29375,382.609256,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.3,382.844349,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.30625,383.079214,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.3125,383.313852,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.31875,383.548261,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.325,383.782441,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.33125,384.016392,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.3375,384.250114,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.34375,384.483606,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.35,384.716867,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.35625,384.949899,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.3625,385.182699,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.36875,385.415269,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.375,385.647608,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.38125,385.879715,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.3875,386.11159,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.39375,386.343234,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.4,386.574646,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.40625,386.805826,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.4125,387.036773,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.41875,387.267488,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.425,387.49797,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.43125,387.72822,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.4375,387.958237,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.44375,388.188021,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.45,388.417572,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.45625,388.64689,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.4625,388.875975,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.46875,389.104827,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.475,389.333446,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.48125,389.561831,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.4875,389.789984,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.49375,390.017903,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.5,390.245589,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.50625,390.473041,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.5125,390.700261,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.51875,390.927247,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.525,391.154,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.53125,391.38052,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.5375,391.606807,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.54375,391.832861,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.55,392.058683,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.55625,392.284271,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.5625,392.509626,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.56875,392.734749,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.575,392.959639,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.58125,393.184297,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.5875,393.408722,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.59375,393.632915,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.6,393.856876,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.60625,394.080605,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.6125,394.304102,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.61875,394.527367,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.625,394.7504,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.63125,394.973202,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.6375,395.195773,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.64375,395.418112,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.65,395.64022,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.65625,395.862097,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.6625,396.083743,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.66875,396.305159,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.675,396.526345,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.68125,396.7473,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.6875,396.968025,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.69375,397.18852,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.7,397.408785,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.70625,397.628821,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.7125,397.848627,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.71875,398.068205,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.725,398.287553,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.73125,398.506672,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.7375,398.725563,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.74375,398.944226,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.75,399.16266,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.75625,399.380867,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.7625,399.598845,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.76875,399.816597,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.775,400.03412,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.78125,400.251417,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.7875,400.468487,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.79375,400.68533,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.8,400.901946,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.80625,401.118336,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.8125,401.334501,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.81875,401.550439,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.825,401.766152,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.83125,401.98164,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.8375,402.196902,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.84375,402.411939,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.85,402.626752,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.85625,402.84134,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.8625,403.055704,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.86875,403.269844,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.875,403.483761,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.88125,403.697454,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.8875,403.910923,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.89375,404.124169,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.9,404.337193,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.90625,404.549994,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.9125,404.762573,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.91875,404.974929,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.925,405.187064,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.93125,405.398976,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.9375,405.610668,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.94375,405.822138,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.95,406.033387,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.95625,406.244416,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.9625,406.455224,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.96875,406.665812,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.975,406.876179,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.98125,407.086327,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.9875,407.296255,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,3.99375,407.505964,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,production_hybrid,4.0,407.715454,54d2d5f4e36f17e9d330c38da6490cb4b57da31d2773cebb798974dd16cebe18
xi_m0p10_T41,-0.1,41,independent_oracle,0.0,9.939757,22dd08875c1ab01100104f190b75bf6bf520a4624c1da63742980c5d9cd8757d
xi_m0p10_T41,-0.1,41,independent_oracle,0.003125,321.009802,22dd08875c1ab01100104f190b75bf6bf520a4624c1da63742980c5d9cd8757d
xi_m0p10_T41,-0.1,41,independent_oracle,0.00625,330.354295,22dd08875c1ab01100104f190b75bf6bf520a4624c1da63742980c5d9cd8757d
xi_m0p10_T41,-0.1,41,independent_oracle,0.009375,335.767098,22dd08875c1ab01100104f190b75bf6bf520a4624c1da63742980c5d9cd8757d
