surface,xi,T_MeV,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,layer,status,interpolation_method,source_layer,source_xi_left,source_xi_right,source_axis_low,source_axis_high,xi_gap,reference_write
spinodal,-0.48125,144.0,214.1696660777626,213.54001430249883,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.4875,-0.475,9.0,145.0,0.012500000000000011,False
spinodal,-0.48125,144.5,212.731904202528,212.27853660528962,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.4875,-0.475,9.0,145.0,0.012500000000000011,False
spinodal,-0.48125,145.0,211.29401429106719,210.99708352199377,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_spinodal_v6,-0.4875,-0.475,9.0,145.0,0.012500000000000011,False
spinodal,-0.475,5.0,373.0407402639575,304.0858403327336,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,7.0,372.9013251602952,304.0682863214622,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,9.0,372.7096677564354,304.0440675997392,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,11.0,372.4642034304104,304.01275439599084,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,13.0,372.1649769405569,303.97390230334184,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,19.0,370.960461924019,303.8074308919166,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,21.0,370.4632566737015,303.7336266135962,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,23.0,369.92107832753896,303.64976940378654,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,25.0,369.3355879616205,303.55527614926376,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,27.0,368.70781485394446,303.44953900864954,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,31.0,367.3285408576504,303.20160287462045,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,33.0,366.57807627723145,303.05798406887226,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,35.0,365.78746889666576,302.90020859190406,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,37.0,364.95661753083357,302.7274481417121,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,39.0,364.0852563311536,302.53882165665624,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,41.0,363.17310535504174,302.3333673978137,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,43.0,362.2195964084303,302.11008611873604,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,45.0,361.22402306499623,301.8679101905565,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,47.0,360.18557157639987,301.60570681428015,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,49.0,359.1032506172592,301.32227509577365,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,51.0,357.9759367578614,301.0163342151407,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,55.0,355.58126537973106,300.3314257434888,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,57.0,354.3110368695294,299.949489257092,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,59.0,352.99009061938176,299.53910036294593,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,61.0,351.61669998586103,299.0985391241483,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,63.0,350.18901844770664,298.62598145636906,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,65.0,348.7050897091346,298.11949795038936,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,67.0,347.1628461017192,297.57703324135537,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,69.0,345.5601169328053,296.99642615319124,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,73.0,342.16400559419407,295.7115068073694,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,75.0,340.36580580370605,295.00221841924935,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,77.0,338.4974707405178,294.2448417781462,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,79.0,336.5563567154566,293.43654433721656,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,81.0,334.53977082392544,292.5743497962147,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,83.0,332.4448877080522,291.6551513786764,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,85.0,330.2688526929841,290.67568125019335,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,87.0,328.00873354956497,289.632524580015,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,89.0,325.6615093762489,288.52212189949273,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,91.0,323.22413345346075,287.3407766970994,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,93.0,320.6934634929937,286.08463750804924,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,95.0,318.0662978230134,284.74973156775314,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,97.0,315.3393907802671,283.3319469032938,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,98.0,313.93750090349397,282.5906570955042,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,99.0,312.5094278787797,281.82705433774476,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,100.0,311.0547476916209,281.0405898682504,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,101.0,309.5730323743686,280.23071433412747,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,102.0,308.06384985450444,279.39686908666505,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,103.0,306.5267599230898,278.53848994522957,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,104.0,304.9613340421345,277.6550112081009,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,105.0,303.3671228526616,276.7458594574755,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,106.0,301.743674763823,275.810459380934,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,107.0,300.0905495208424,274.8482313955875,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,108.0,298.40728306894664,273.85859322659326,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,109.0,296.693428238725,272.8409604772126,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,110.0,294.9485166478421,271.79474544690146,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,111.0,293.17209071677297,270.7193601214595,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,112.0,291.3636878202649,269.6142159423063,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,113.0,289.5228441787408,268.47871933792146,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,114.0,287.6490991959017,267.31227946435075,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,115.0,285.74198318469297,266.11430361045313,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,116.0,283.80104705983905,264.8841999424137,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,117.0,281.82583621530665,263.62136864491714,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,118.0,279.81590680481185,262.32521473607795,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,119.0,277.77082363415366,260.99514184493523,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,120.0,275.6901739253213,259.6305411495232,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,122.0,271.4205954545767,256.7953315947966,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,123.0,269.2309486561827,255.3234836388625,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,124.0,267.00430974620133,253.81463964492127,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,125.0,264.7404179809984,252.26814568221096,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,126.0,262.4390677239665,250.6833488545676,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,127.0,260.1001183720302,249.05956246371707,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,128.0,257.7235122231673,247.3960740386549,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,129.0,255.30927834005706,245.69215534635487,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,130.0,252.85755832472913,243.94702748462979,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,131.0,250.36861765376267,242.15987095249977,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,132.0,247.8428644836064,240.32981797868396,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,133.0,245.28087324851765,238.4559219077688,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,134.0,242.68339797356418,236.53718019741976,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,135.0,240.05140007765067,234.57247964407088,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,136.0,237.38606408616516,232.56060122306627,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,137.0,234.68882393059042,230.50018653978475,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,138.0,231.96137832044676,228.389703689285,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,139.0,229.20572667498547,226.22740955315976,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,140.0,226.4241976192844,224.01126443625483,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,141.0,223.61951580455693,221.73885701644002,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,142.0,220.7949097170536,219.40722343749974,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,143.0,217.95433886565513,217.01259045901833,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,143.5,216.52961558138682,215.79011818812495,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,144.0,215.10299400979983,214.54979780685426,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,144.5,213.67552541243057,213.29055355526646,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.475,145.0,212.24862936902798,212.01091375411056,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.475,-0.475,5.0,145.0,0.0,False
spinodal,-0.46875,5.0,373.11096886030896,304.83445089871435,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,7.0,372.9733619967649,304.81693530990106,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,9.0,372.78422221318533,304.79277054438427,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,11.0,372.5419027899157,304.7615281823728,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,13.0,372.2463532144629,304.72276564852393,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,15.0,371.89878116956237,304.6760342011037,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,17.0,371.50101415380215,304.6208371798923,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,21.0,370.5627027032203,304.4830593627522,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,23.0,370.0255948428204,304.3994068468309,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,25.0,369.4453399323963,304.3051474225341,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,27.0,368.8229332231277,304.1996715221912,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,29.0,368.15915882282457,304.08230307021705,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,31.0,367.45483095928745,303.9523565192098,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
spinodal,-0.46875,33.0,366.71014591078676,303.80909943323195,strict_reference_v1,native_uniform_xi,none_native,strict_spinodal_v6,-0.46875,-0.46875,5.0,145.0,0.0,False
