xi,T_MeV,rho,muq_MeV,source,cap,oracle_status,simulated_status,reason
-0.5,147.0947265625,0.0625,82.646069,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.125,113.233115,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.1875,130.728039,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.25,142.674864,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.3125,151.581019,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.375,158.581221,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.4375,164.283141,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.5,169.048527,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.5625,173.108864,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.625,176.620213,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.6875,179.692011,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.75,182.403409,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.8125,184.813127,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.875,186.965667,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.9375,188.895402,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.0,190.62934,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.0625,192.189041,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.125,193.59198,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.1875,194.852526,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.25,195.982666,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.3125,196.992539,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.375,197.890851,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.4375,198.685185,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.5,199.382258,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.5625,199.988129,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.625,200.508373,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.6875,200.948251,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.75,201.312866,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.8125,201.607331,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.875,201.836962,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,1.9375,202.007498,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.0,202.12538,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.0625,202.198111,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.125,202.234701,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.1875,202.246246,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.25,202.246629,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.3125,202.253328,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.375,202.288204,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.4375,202.378012,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.5,202.554129,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.5625,202.850834,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.625,203.301603,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.6875,203.933691,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.75,204.762664,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.8125,205.789341,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.875,207.000702,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.9375,208.374083,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.0,209.882435,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.0625,211.498656,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.125,213.19822,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.1875,214.960276,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.25,216.767769,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.3125,218.607071,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.375,220.467437,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.4375,222.340453,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.5,224.21955,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.5625,226.099608,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.625,227.97663,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.6875,229.847499,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.75,231.709781,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.8125,233.561574,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.875,235.4014,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.9375,237.228108,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,4.0,239.040812,stage_b_global_reference,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.0625,82.646069,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.1125,108.602818,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.1625,124.626116,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.2125,135.983296,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.2625,144.651554,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.3125,151.581019,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.3625,157.299885,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.4125,162.13126,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.4625,166.286559,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.5125,169.911152,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.5625,173.108864,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.5875,174.572325,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.60625,175.617244,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.61875,176.290386,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.6375,177.266845,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.65625,178.205537,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.66875,178.81145,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.6875,179.692011,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.70625,180.540272,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.71875,181.088697,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.7375,181.886907,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,0.75625,182.657127,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.196875,202.246633,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.2125,202.246849,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.246875,202.246622,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,2.25625,202.246691,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.63125,228.164039,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.64375,228.53866,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.6625,229.100059,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.68125,229.660763,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.69375,230.034149,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.7125,230.593559,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.73125,231.15212,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.74375,231.523997,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.7625,232.081031,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.78125,232.63709,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.79375,233.007233,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.8125,233.561574,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.83125,234.114837,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.84375,234.483062,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.8625,235.034451,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.88125,235.584677,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.89375,235.950835,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.9125,236.499061,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.93125,237.046055,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.94375,237.410021,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.9625,237.954912,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
-0.5,147.0947265625,3.98125,238.498515,stage_c_local_selected,48,confirmed_first_order,ambiguous_near_critical,weak_or_unresolved_s_shape
